Date, 1, 2, 3, 4, 5, 6, 7, 8
1993-08-20,124.33,123.11,16.27,93.96,66.28,49.32,35.98,33.36
1993-08-21,120.48,119.31,15.78,91.10,64.32,47.87,34.89,32.33
1993-08-22,117.39,116.26,15.39,88.80,62.73,46.68,33.99,31.49
1993-08-23,114.42,113.32,15.01,86.58,61.19,45.53,33.12,30.67
1993-08-24,111.54,110.48,14.65,84.44,59.70,44.42,32.29,29.88
1993-08-25,108.77,107.74,14.30,82.37,58.27,43.35,31.48,29.12
1993-08-26,106.10,105.10,13.96,80.37,56.89,42.31,30.70,28.39
1993-08-27,103.52,102.54,13.63,78.44,55.55,41.30,29.94,27.68
1993-08-28,101.02,100.07,13.31,76.58,54.25,40.33,29.21,26.99
1993-08-29,98.60,97.68,13.00,74.78,53.00,39.39,28.50,26.33
1993-08-30,96.26,95.37,12.70,73.03,51.79,38.48,27.82,25.68
1993-08-31,94.00,93.13,12.41,71.34,50.62,37.59,27.15,25.06
1993-09-01,91.81,90.97,12.12,69.71,49.48,36.74,26.51,24.45
1993-09-02,89.69,88.87,11.85,68.13,48.38,35.91,25.88,23.87
1993-09-03,87.63,86.83,11.58,66.59,47.32,35.10,25.28,23.30
1993-09-04,85.64,84.86,11.33,65.10,46.28,34.32,24.69,22.75
1993-09-05,83.71,82.95,11.08,63.66,45.28,33.56,24.12,22.21
1993-09-06,81.83,81.09,10.83,62.26,44.30,32.82,23.56,21.69
1993-09-07,80.01,79.29,10.59,60.90,43.36,32.11,23.03,21.19
1993-09-08,78.24,77.55,10.36,59.58,42.44,31.41,22.50,20.70
1993-09-09,76.53,75.85,10.14,58.30,41.55,30.73,22.00,20.23
1993-09-10,74.86,74.20,9.92,57.06,40.69,30.08,21.51,19.77
1993-09-11,73.25,72.60,9.71,55.85,39.84,29.44,21.03,19.32
1993-09-12,71.67,71.05,9.50,54.68,39.03,28.82,20.56,18.88
1993-09-13,70.15,69.53,9.30,53.54,38.23,28.21,20.11,18.46
1993-09-14,68.66,68.06,9.11,52.43,37.46,27.63,19.67,18.05
1993-09-15,67.22,66.64,8.92,51.35,36.71,27.06,19.24,17.65
1993-09-16,65.81,65.25,8.73,50.30,35.98,26.50,18.82,17.26
1993-09-17,64.45,63.89,8.55,49.28,35.27,25.96,18.42,16.88
1993-09-18,63.12,62.58,8.37,48.29,34.58,25.43,18.03,16.51
1993-09-19,61.82,61.30,8.20,47.32,33.90,24.92,17.64,16.15
1993-09-20,60.56,60.05,8.04,46.38,33.25,24.42,17.27,15.80
1993-09-21,59.34,58.84,7.87,45.47,32.61,23.93,16.90,15.46
1993-09-22,58.14,57.66,7.71,44.58,31.99,23.46,16.55,15.13
1993-09-23,56.98,56.51,7.56,43.71,31.38,22.99,16.21,14.81
1993-09-24,55.85,55.39,7.40,42.86,30.79,22.54,15.87,14.50
1993-09-25,54.75,54.29,7.26,42.04,30.21,22.10,15.54,14.19
1993-09-26,53.67,53.23,7.11,41.24,29.65,21.68,15.22,13.89
1993-09-27,52.62,52.19,6.97,40.46,29.11,21.26,14.91,13.60
1993-09-28,51.60,51.18,6.83,39.69,28.57,20.85,14.61,13.32
1993-09-29,50.61,50.20,6.70,38.95,28.05,20.45,14.32,13.05
1993-09-30,49.64,49.24,6.57,38.22,27.55,20.07,14.03,12.78
1993-10-01,48.69,48.30,6.44,37.52,27.05,19.69,13.75,12.52
1993-10-02,47.77,47.39,6.31,36.83,26.57,19.32,13.47,12.26
1993-10-03,46.87,46.49,6.19,36.15,26.10,18.96,13.21,12.01
1993-10-04,45.99,45.62,6.07,35.50,25.64,18.61,12.95,11.77
1993-10-05,45.51,45.14,6.00,35.13,25.38,18.41,12.81,11.65
1993-10-06,44.59,44.24,5.88,34.45,24.90,18.05,12.53,11.39
1993-10-07,43.75,43.40,5.76,33.82,24.45,17.71,12.28,11.16
1993-10-08,42.93,42.59,5.65,33.21,24.03,17.38,12.04,10.93
1993-10-09,42.13,41.80,5.54,32.61,23.61,17.07,11.80,10.71
1993-10-10,52.74,51.89,6.94,40.17,28.90,20.90,14.68,13.43
1993-10-11,60.93,59.89,8.06,46.14,33.01,23.91,16.94,15.57
1993-10-12,67.78,66.66,8.99,51.20,36.47,26.47,18.88,17.41
1993-10-13,58.95,58.35,7.87,44.90,32.06,23.23,16.42,15.08
1993-10-14,56.28,55.71,7.50,42.91,30.66,22.20,15.64,14.35
1993-10-15,60.91,60.08,8.09,46.21,32.93,23.89,16.92,15.57
1993-10-16,86.87,85.02,11.49,64.99,45.79,33.44,24.24,22.53
1993-10-17,68.82,68.05,9.22,52.11,36.88,26.81,19.13,17.67
1993-10-18,64.70,63.98,8.66,49.03,34.73,25.23,17.92,16.52
1993-10-19,61.09,60.41,8.17,46.34,32.85,23.84,16.87,15.53
1993-10-20,57.89,57.25,7.73,43.96,31.19,22.62,15.95,14.66
1993-10-21,55.04,54.43,7.33,41.84,29.72,21.54,15.13,13.88
1993-10-22,52.48,51.91,6.98,39.95,28.40,20.57,14.41,13.20
1993-10-23,50.17,49.63,6.65,38.24,27.22,19.70,13.75,12.58
1993-10-24,48.08,47.57,6.36,36.70,26.15,18.91,13.16,12.02
1993-10-25,46.18,45.69,6.09,35.29,25.17,18.19,12.62,11.52
1993-10-26,44.43,43.96,5.84,34.01,24.28,17.54,12.14,11.06
1993-10-27,42.83,42.38,5.61,32.83,23.47,16.93,11.69,10.64
1993-10-28,41.35,40.93,5.40,31.74,22.71,16.38,11.27,10.25
1993-10-29,39.98,39.58,5.21,30.74,22.02,15.86,10.89,9.89
1993-10-30,38.71,38.32,5.03,29.80,21.37,15.38,10.54,9.56
1993-10-31,37.53,37.15,4.86,28.93,20.77,14.94,10.21,9.25
1993-11-01,36.42,36.06,4.70,28.12,20.21,14.52,9.90,8.96
1993-11-02,35.39,35.04,4.55,27.36,19.68,14.13,9.61,8.69
1993-11-03,34.41,34.08,4.41,26.64,19.19,13.76,9.34,8.44
1993-11-04,33.50,33.18,4.28,25.97,18.72,13.41,9.08,8.20
1993-11-05,32.63,32.32,4.16,25.33,18.28,13.08,8.84,7.97
1993-11-06,31.81,31.52,4.04,24.73,17.87,12.77,8.61,7.76
1993-11-07,31.04,30.75,3.93,24.16,17.47,12.47,8.39,7.56
1993-11-08,30.30,30.02,3.83,23.62,17.10,12.19,8.19,7.37
1993-11-09,29.60,29.33,3.73,23.10,16.74,11.92,7.99,7.19
1993-11-10,28.93,28.67,3.63,22.61,16.40,11.66,7.81,7.01
1993-11-11,35.96,35.29,4.56,27.54,19.80,14.16,9.69,8.80
1993-11-12,40.31,39.58,5.17,30.69,21.96,15.74,10.86,9.91
1993-11-13,35.68,35.29,4.58,27.48,19.71,14.09,9.62,8.74
1993-11-14,34.33,33.96,4.38,26.49,19.02,13.59,9.25,8.39
1993-11-15,33.09,32.74,4.21,25.58,18.39,13.12,8.90,8.06
1993-11-16,31.95,31.62,4.05,24.74,17.81,12.69,8.58,7.76
1993-11-17,30.89,30.57,3.90,23.96,17.27,12.29,8.29,7.49
1993-11-18,32.66,32.21,4.11,25.20,18.10,12.92,8.76,7.95
1993-11-19,30.69,30.35,3.85,23.80,17.12,12.19,8.21,7.43
1993-11-20,29.68,29.37,3.71,23.07,16.61,11.82,7.94,7.17
1993-11-21,28.75,28.45,3.58,22.39,16.14,11.47,7.68,6.93
1993-11-22,33.06,32.50,4.13,25.43,18.24,13.01,8.82,8.01
1993-11-23,37.63,36.91,4.75,28.69,20.48,14.64,10.02,9.15
1993-11-24,33.33,32.94,4.20,25.72,18.40,13.12,8.88,8.07
1993-11-25,31.98,31.61,4.00,24.73,17.71,12.62,8.51,7.72
1993-11-26,30.74,30.39,3.83,23.82,17.09,12.16,8.16,7.40
1993-11-27,29.60,29.26,3.66,22.99,16.51,11.73,7.85,7.10
1993-11-28,37.88,37.09,4.73,28.87,20.57,14.72,10.09,9.23
1993-11-29,74.69,72.39,9.52,55.37,38.82,28.22,20.44,19.11
1993-11-30,99.75,97.22,12.43,74.49,52.48,37.61,27.25,25.65
1993-12-01,72.06,71.11,9.15,54.55,38.39,27.44,19.49,18.20
1993-12-02,122.10,119.65,13.56,94.32,68.22,45.69,30.95,29.26
1993-12-03,88.07,86.99,10.36,67.82,48.28,33.12,22.78,21.39
1993-12-04,135.63,133.40,13.84,107.18,78.01,49.88,32.74,31.06
1993-12-05,104.50,103.30,11.26,82.10,58.81,38.63,25.83,24.37
1993-12-06,99.99,98.83,10.66,78.74,56.20,36.85,24.60,23.20
1993-12-07,184.23,181.62,16.30,150.15,109.65,64.75,40.30,38.48
1993-12-08,3564.07,3547.04,231.16,3061.43,2220.94,1117.63,609.96,601.52
1993-12-09,1398.87,1391.35,138.02,1112.97,720.15,430.37,262.71,256.45
1993-12-10,1151.83,1146.06,119.62,906.46,575.83,349.42,217.36,211.59
1993-12-11,2215.93,2204.92,216.97,1761.68,1155.40,673.17,404.68,395.76
1993-12-12,2857.22,2842.98,296.94,2244.05,1464.63,869.90,528.37,516.30
1993-12-13,1582.44,1574.42,188.72,1202.52,755.86,474.34,303.44,294.56
1993-12-14,4033.99,4012.41,434.26,3143.42,2052.92,1233.92,750.21,731.06
1993-12-15,2202.71,2189.98,270.76,1656.26,1047.35,670.92,434.67,420.15
1993-12-16,1727.44,1717.02,218.14,1288.51,817.90,524.84,343.98,331.13
1993-12-17,1478.18,1468.88,188.30,1099.37,700.82,449.34,294.87,282.92
1993-12-18,1284.80,1276.39,164.67,953.90,611.22,391.79,257.27,246.10
1993-12-19,1135.94,1128.24,145.82,842.82,542.77,348.03,228.33,217.81
1993-12-20,1018.15,1011.03,130.65,755.34,488.77,313.58,205.41,195.46
1993-12-21,922.50,915.85,118.14,684.64,444.96,285.65,186.79,177.34
1993-12-22,844.48,838.23,107.80,627.16,409.30,263.00,171.64,162.64
1993-12-23,779.95,774.04,99.18,579.74,379.81,244.30,159.15,150.54
1993-12-24,725.29,719.66,91.86,539.64,354.76,228.44,148.57,140.31
1993-12-25,677.87,672.49,85.50,504.93,332.99,214.66,139.42,131.49
1993-12-26,637.34,632.19,80.02,475.30,314.31,202.85,131.60,123.97
1993-12-27,602.26,597.31,75.26,449.69,298.07,192.59,124.82,117.47
1993-12-28,571.71,566.94,71.11,427.39,283.84,183.61,118.91,111.81
1993-12-29,544.25,539.65,67.37,407.37,271.00,175.52,113.61,106.75
1993-12-30,529.07,524.47,65.08,396.65,264.13,171.34,111.04,104.29
1993-12-31,571.43,566.19,69.71,429.25,286.37,186.49,121.87,114.56
1994-01-01,827.79,819.93,100.16,621.18,411.65,264.98,174.22,164.46
1994-01-02,785.49,778.61,96.16,588.50,390.32,252.54,166.67,157.08
1994-01-03,699.02,693.12,86.28,523.20,347.90,226.53,149.78,140.83
1994-01-04,918.97,910.69,112.34,688.07,454.25,292.27,193.69,182.72
1994-01-05,1043.98,1034.88,127.97,781.31,514.28,329.62,218.96,206.74
1994-01-06,921.87,914.07,114.02,688.39,455.63,296.12,198.49,186.85
1994-01-07,829.73,822.70,103.63,618.29,410.00,268.00,179.68,168.78
1994-01-08,856.15,848.57,106.62,637.80,422.18,275.81,185.14,173.81
1994-01-09,995.70,986.75,124.20,741.19,488.30,316.96,212.86,200.16
1994-01-10,847.22,839.84,106.43,629.97,417.35,273.64,184.31,172.76
1994-01-11,823.66,816.26,103.52,612.21,405.70,266.46,179.64,168.16
1994-01-12,761.12,754.30,96.05,565.28,375.43,247.47,166.75,155.86
1994-01-13,716.97,710.45,90.58,532.35,354.04,233.87,157.50,147.04
1994-01-14,676.31,670.07,85.40,502.23,334.53,221.40,149.07,139.02
1994-01-15,640.58,634.59,80.77,475.87,317.36,210.38,141.58,131.93
1994-01-16,608.44,602.69,76.57,452.24,301.89,200.38,134.77,125.50
1994-01-17,579.72,574.19,72.79,431.17,288.06,191.40,128.66,119.74
1994-01-18,553.57,548.25,69.32,412.00,275.44,183.19,123.08,114.49
1994-01-19,529.44,524.31,66.12,394.34,263.75,175.57,117.91,109.63
1994-01-20,507.27,502.33,63.18,378.10,252.97,168.54,113.13,105.15
1994-01-21,597.94,591.40,74.22,445.12,296.61,197.00,132.99,123.82
1994-01-22,908.11,898.84,110.63,678.55,450.66,292.64,196.91,184.74
1994-01-23,2383.60,2362.64,277.08,1799.93,1187.76,728.11,484.44,460.35
1994-01-24,3392.44,3364.37,406.52,2544.51,1655.46,1035.77,692.95,658.42
1994-01-25,3208.04,3181.36,396.31,2383.38,1532.11,990.66,670.87,634.31
1994-01-26,2406.37,2385.62,310.14,1768.24,1147.16,761.16,526.01,493.93
1994-01-27,2147.10,2128.14,278.46,1576.45,1028.30,686.86,478.46,447.54
1994-01-28,1767.57,1751.48,232.37,1293.54,851.71,571.38,400.38,372.81
1994-01-29,1559.26,1544.73,205.64,1140.57,754.51,507.05,355.20,329.67
1994-01-30,1389.20,1375.96,183.26,1016.55,675.51,454.53,318.28,294.62
1994-01-31,1255.42,1243.23,165.35,919.31,613.21,413.07,288.89,266.84
1994-02-01,1144.18,1132.87,150.36,838.63,561.21,378.38,264.25,243.67
1994-02-02,1050.25,1039.70,137.66,770.57,517.28,349.06,243.44,224.18
1994-02-03,972.62,962.70,127.09,714.35,480.81,324.69,226.12,208.02
1994-02-04,908.47,899.08,118.31,667.90,450.51,304.43,211.71,194.59
1994-02-05,852.21,843.30,110.60,627.20,423.87,286.61,199.07,182.85
1994-02-06,903.16,893.32,115.42,667.16,450.75,305.54,213.56,196.55
1994-02-07,1188.49,1176.04,148.80,884.43,599.45,405.22,285.93,265.15
1994-02-08,1168.56,1156.89,147.08,869.27,590.67,400.61,283.49,262.80
1994-02-09,1005.97,996.00,127.66,746.30,508.09,345.93,244.31,225.65
1994-02-10,1217.00,1204.90,152.43,907.10,617.85,419.48,297.92,276.56
1994-02-11,1795.00,1778.35,220.61,1348.84,918.05,615.50,436.52,408.42
1994-02-12,1282.08,1270.07,161.48,954.35,652.85,445.94,318.88,295.94
1994-02-13,1170.25,1159.03,148.38,869.54,594.66,406.92,290.72,269.17
1994-02-14,1117.46,1106.42,141.29,831.08,568.43,389.46,278.62,257.73
1994-02-15,1021.59,1011.39,129.78,758.85,519.38,356.42,254.49,234.97
1994-02-16,948.01,938.40,120.65,703.89,482.19,331.28,236.14,217.74
1994-02-17,3633.37,3603.15,417.72,2782.00,1899.98,1245.38,871.96,824.65
1994-02-18,3321.30,3293.89,395.99,2517.56,1694.45,1145.48,811.13,763.06
1994-02-19,2806.57,2782.55,345.58,2106.89,1426.13,978.68,702.08,656.68
1994-02-20,3169.49,3142.66,385.43,2389.53,1613.84,1098.64,782.05,731.45
1994-02-21,3858.73,3826.03,461.78,2924.21,1972.84,1330.29,939.30,879.52
1994-02-22,2639.75,2615.38,334.00,1965.12,1338.19,929.01,674.71,625.85
1994-02-23,2179.64,2158.86,279.73,1616.30,1106.68,769.03,560.78,517.57
1994-02-24,1903.66,1885.10,245.72,1409.65,967.91,672.00,489.60,450.36
1994-02-25,1679.83,1663.05,216.93,1243.82,856.52,594.54,432.63,396.94
1994-02-26,1548.28,1532.41,198.96,1148.08,791.13,548.92,399.00,365.70
1994-02-27,1679.69,1662.58,213.42,1248.81,856.87,592.92,429.10,394.22
1994-02-28,1408.34,1393.80,180.03,1045.13,722.34,500.91,363.11,332.42
1994-03-01,1293.07,1279.50,165.29,959.53,664.23,460.82,333.58,305.05
1994-03-02,1185.17,1172.49,151.44,879.63,610.24,423.69,306.33,279.95
1994-03-03,1101.80,1089.84,140.63,817.95,568.24,394.71,285.03,260.36
1994-03-04,1026.14,1014.82,130.71,762.20,530.34,368.64,265.93,242.91
1994-03-05,975.41,964.42,123.82,725.07,504.66,351.10,253.29,231.47
1994-03-06,927.44,916.92,117.64,689.32,480.11,334.20,240.91,220.16
1994-03-07,874.96,864.98,110.73,650.79,453.71,316.04,227.59,208.03
1994-03-08,831.81,822.24,105.04,619.02,431.76,301.00,216.62,198.05
1994-03-09,791.11,781.92,99.66,589.12,411.06,286.84,206.32,188.73
1994-03-10,754.83,746.00,94.90,562.43,392.52,274.16,197.11,180.38
1994-03-11,735.53,726.69,92.21,548.20,382.46,267.42,192.44,176.23
1994-03-12,702.60,694.29,87.99,523.89,365.57,255.76,183.89,168.40
1994-03-13,674.45,666.44,84.34,503.11,351.05,245.84,176.71,161.88
1994-03-14,647.15,639.43,80.86,482.94,336.90,236.20,169.74,155.57
1994-03-15,622.23,614.78,77.66,464.51,323.98,227.36,163.35,149.77
1994-03-16,620.84,612.99,77.27,463.41,323.00,226.94,163.43,149.96
1994-03-17,596.46,589.20,74.27,445.49,310.53,218.34,157.10,144.18
1994-03-18,573.57,566.65,71.38,428.59,298.73,210.22,151.21,138.80
1994-03-19,570.13,562.96,70.86,425.95,296.79,209.05,150.69,138.44
1994-03-20,545.32,538.72,67.82,407.64,283.98,200.13,144.10,132.37
1994-03-21,551.87,544.89,68.51,412.62,287.55,202.92,146.68,134.93
1994-03-22,539.09,532.41,66.95,403.32,280.95,198.53,143.53,132.12
1994-03-23,569.93,562.70,70.96,426.36,296.61,210.00,152.65,141.01
1994-03-24,762.30,752.57,94.46,570.73,396.23,277.73,203.42,189.63
1994-03-25,660.48,652.90,83.16,493.44,342.47,241.26,176.48,163.75
1994-03-26,615.33,608.35,77.86,459.23,318.65,225.09,164.37,152.30
1994-03-27,586.03,579.33,74.21,437.18,303.17,214.34,156.37,144.79
1994-03-28,558.44,552.01,70.77,416.51,288.76,204.34,148.91,137.81
1994-03-29,533.83,527.66,67.67,398.13,275.93,195.40,142.27,131.60
1994-03-30,511.94,505.98,64.89,381.81,264.54,187.46,136.37,126.11
1994-03-31,492.22,486.47,62.36,367.15,254.32,180.34,131.11,121.22
1994-04-01,472.86,467.34,59.89,352.75,244.29,173.31,125.91,116.39
1994-04-02,455.14,449.83,57.62,339.59,235.10,166.87,121.15,111.97
1994-04-03,438.28,433.15,55.48,327.06,226.35,160.76,116.64,107.79
1994-04-04,422.47,417.52,53.48,315.31,218.16,155.02,112.41,103.88
1994-04-05,407.59,402.82,51.59,304.26,210.44,149.61,108.43,100.20
1994-04-06,408.99,403.82,51.50,305.22,211.07,150.25,109.12,100.91
1994-04-07,402.04,397.10,50.51,300.33,207.55,147.76,107.36,99.28
1994-04-08,397.57,392.71,49.82,297.18,205.32,146.21,106.32,98.35
1994-04-09,561.87,554.78,65.94,427.04,294.57,209.05,155.47,145.71
1994-04-10,485.92,480.65,59.29,366.55,252.40,179.54,132.66,123.63
1994-04-11,455.15,450.31,55.99,342.69,235.85,167.98,123.75,115.14
1994-04-12,433.59,428.94,53.51,326.15,224.40,159.94,117.62,109.35
1994-04-13,413.95,409.48,51.22,311.18,214.04,152.63,112.06,104.11
1994-04-14,396.26,391.97,49.13,297.75,204.76,146.07,107.08,99.44
1994-04-15,380.16,376.03,47.19,285.58,196.35,140.12,102.58,95.22
1994-04-16,365.30,361.33,45.39,274.39,188.61,134.64,98.46,91.36
1994-04-17,351.47,347.63,43.71,263.98,181.42,129.55,94.63,87.79
1994-04-18,338.59,334.90,42.14,254.31,174.74,124.81,91.09,84.48
1994-04-19,326.51,322.94,40.66,245.25,168.48,120.38,87.77,81.40
1994-04-20,315.14,311.70,39.26,236.73,162.60,116.21,84.66,78.50
1994-04-21,304.90,301.56,38.00,229.05,157.30,112.47,81.88,75.92
1994-04-22,295.17,291.94,36.80,221.78,152.26,108.91,79.23,73.46
1994-04-23,285.87,282.75,35.67,214.81,147.44,105.49,76.69,71.10
1994-04-24,360.55,354.83,42.78,271.40,186.34,134.62,100.57,94.12
1994-04-25,570.67,564.23,61.36,442.25,301.66,214.49,162.15,153.84
1994-04-26,792.32,785.00,84.38,616.18,419.80,288.89,217.46,206.99
1994-04-27,563.34,558.65,64.72,431.14,292.78,207.14,155.88,147.18
1994-04-28,511.83,507.41,59.94,389.82,264.39,188.01,141.13,132.91
1994-04-29,474.05,469.86,56.19,359.89,243.88,173.75,130.06,122.22
1994-04-30,442.68,438.65,52.93,335.34,227.32,162.22,121.11,113.63
1994-05-01,418.05,414.22,50.27,316.20,214.10,152.71,113.72,106.54
1994-05-02,394.99,391.33,47.72,298.39,202.14,144.23,107.12,100.23
1994-05-03,374.66,371.15,45.43,282.81,191.70,136.76,101.33,94.71
1994-05-04,397.62,393.41,47.03,301.32,204.74,146.34,109.37,102.56
1994-05-05,388.94,385.16,45.76,295.57,201.55,144.32,107.89,101.21
1994-05-06,377.20,373.64,44.36,286.85,195.88,140.39,104.78,98.26
1994-05-07,415.80,411.75,47.05,319.30,219.79,158.02,118.71,111.93
1994-05-08,373.69,370.33,43.36,285.44,195.52,140.50,104.86,98.48
1994-05-09,354.44,351.22,41.36,270.38,185.11,132.99,98.95,92.82
1994-05-10,337.61,334.52,39.57,257.31,176.09,126.47,93.84,87.93
1994-05-11,322.63,319.66,37.93,245.74,168.13,120.70,89.35,83.66
1994-05-12,309.13,306.27,36.43,235.36,160.99,115.54,85.36,79.86
1994-05-13,296.80,294.04,35.04,225.92,154.49,110.85,81.75,76.43
1994-05-14,285.48,282.82,33.75,217.27,148.56,106.56,78.46,73.32
1994-05-15,300.34,296.88,34.95,228.53,157.00,113.32,84.28,79.05
1994-05-16,507.79,502.37,49.20,403.35,290.20,209.86,161.26,154.69
1994-05-17,415.03,411.57,44.07,324.07,228.34,165.46,125.74,119.67
1994-05-18,378.07,375.01,41.14,293.55,205.37,149.01,112.69,106.92
1994-05-19,355.16,352.24,39.12,274.89,191.64,139.17,104.91,99.37
1994-05-20,335.83,333.04,37.27,259.48,180.56,131.12,98.55,93.21
1994-05-21,318.44,315.77,35.62,245.58,170.49,123.70,92.65,87.51
1994-05-22,303.42,300.86,34.11,233.71,161.99,117.45,87.72,82.77
1994-05-23,289.91,287.45,32.72,223.10,154.43,111.89,83.35,78.56
1994-05-24,277.71,275.34,31.45,213.57,147.68,106.93,79.46,74.84
1994-05-25,266.60,264.32,30.26,204.94,141.59,102.46,75.98,71.51
1994-05-26,256.40,254.20,29.16,197.05,136.04,98.40,72.83,68.50
1994-05-27,246.95,244.83,28.13,189.75,130.93,94.66,69.95,65.75
1994-05-28,238.16,236.12,27.17,182.98,126.20,91.21,67.29,63.22
1994-05-29,229.94,227.96,26.25,176.66,121.79,87.99,64.83,60.88
1994-05-30,222.21,220.30,25.39,170.73,117.65,84.99,62.53,58.70
1994-05-31,214.91,213.07,24.58,165.14,113.77,82.16,60.38,56.65
1994-06-01,208.01,206.22,23.80,159.85,110.09,79.49,58.35,54.73
1994-06-02,201.44,199.72,23.07,154.83,106.61,76.97,56.43,52.91
1994-06-03,195.20,193.53,22.36,150.05,103.29,74.57,54.62,51.20
1994-06-04,193.57,191.78,22.23,148.62,102.27,73.87,54.09,50.71
1994-06-05,193.82,191.88,22.34,148.55,102.18,73.84,54.09,50.72
1994-06-06,204.96,202.53,23.53,156.68,107.97,78.38,57.86,54.39
1994-06-07,195.79,193.90,22.52,150.03,103.33,74.97,55.20,51.85
1994-06-08,186.59,184.89,21.49,143.07,98.46,71.38,52.43,49.21
1994-06-09,179.90,178.27,20.73,137.98,94.93,68.80,50.46,47.34
1994-06-10,173.63,172.06,20.01,133.20,91.63,66.39,48.63,45.59
1994-06-11,167.73,166.22,19.33,128.72,88.52,64.13,46.91,43.97
1994-06-12,162.16,160.70,18.70,124.49,85.60,62.00,45.30,42.44
1994-06-13,157.48,156.06,18.16,120.92,83.13,60.23,43.97,41.18
1994-06-14,152.76,151.38,17.62,117.33,80.64,58.42,42.60,39.89
1994-06-15,147.79,146.47,17.05,113.55,78.04,56.52,41.17,38.53
1994-06-16,143.21,141.93,16.53,110.07,75.64,54.78,39.86,37.29
1994-06-17,138.84,137.61,16.03,106.74,73.35,53.11,38.61,36.11
1994-06-18,134.66,133.47,15.56,103.57,71.17,51.52,37.42,34.98
1994-06-19,130.67,129.52,15.10,100.53,69.08,50.00,36.28,33.90
1994-06-20,126.84,125.73,14.67,97.61,67.08,48.55,35.19,32.87
1994-06-21,123.17,122.10,14.25,94.82,65.16,47.15,34.15,31.88
1994-06-22,119.65,118.62,13.85,92.14,63.32,45.81,33.14,30.94
1994-06-23,116.27,115.27,13.47,89.56,61.55,44.52,32.18,30.03
1994-06-24,113.02,112.04,13.10,87.08,59.85,43.28,31.26,29.15
1994-06-25,109.89,108.94,12.75,84.70,58.21,42.08,30.37,28.31
1994-06-26,106.87,105.96,12.41,82.40,56.64,40.93,29.51,27.51
1994-06-27,103.97,103.08,12.08,80.18,55.12,39.82,28.68,26.73
1994-06-28,101.17,100.31,11.76,78.04,53.65,38.75,27.89,25.97
1994-06-29,98.46,97.63,11.46,75.98,52.24,37.72,27.12,25.25
1994-06-30,95.86,95.05,11.16,73.99,50.88,36.72,26.38,24.55
1994-07-01,93.34,92.55,10.88,72.07,49.56,35.76,25.66,23.88
1994-07-02,90.90,90.14,10.60,70.21,48.29,34.83,24.97,23.22
1994-07-03,88.55,87.81,10.34,68.41,47.06,33.93,24.30,22.59
1994-07-04,86.28,85.56,10.08,66.67,45.87,33.05,23.65,21.98
1994-07-05,84.08,83.38,9.83,64.99,44.72,32.21,23.03,21.39
1994-07-06,81.95,81.27,9.59,63.37,43.61,31.40,22.42,20.82
1994-07-07,79.89,79.23,9.36,61.79,42.53,30.61,21.83,20.27
1994-07-08,77.90,77.26,9.14,60.27,41.49,29.84,21.27,19.74
1994-07-09,75.97,75.34,8.92,58.79,40.48,29.10,20.72,19.22
1994-07-10,74.10,73.49,8.71,57.36,39.51,28.38,20.18,18.72
1994-07-11,72.28,71.70,8.50,55.98,38.56,27.68,19.67,18.24
1994-07-12,70.53,69.96,8.30,54.63,37.64,27.01,19.17,17.77
1994-07-13,68.83,68.27,8.11,53.33,36.76,26.36,18.68,17.31
1994-07-14,67.18,66.64,7.92,52.07,35.89,25.72,18.21,16.87
1994-07-15,65.58,65.05,7.74,50.85,35.06,25.11,17.76,16.44
1994-07-16,64.03,63.51,7.56,49.66,34.25,24.51,17.32,16.02
1994-07-17,62.52,62.02,7.39,48.51,33.47,23.93,16.89,15.62
1994-07-18,61.06,60.58,7.22,47.40,32.70,23.37,16.47,15.23
1994-07-19,59.65,59.17,7.06,46.31,31.96,22.82,16.07,14.85
1994-07-20,58.27,57.81,6.90,45.26,31.25,22.29,15.68,14.48
1994-07-21,56.94,56.49,6.75,44.24,30.55,21.78,15.30,14.13
1994-07-22,56.45,55.99,6.67,43.87,30.30,21.61,15.19,14.03
1994-07-23,56.33,55.87,6.66,43.77,30.22,21.55,15.15,13.99
1994-07-24,54.53,54.09,6.46,42.39,29.28,20.86,14.63,13.51
1994-07-25,53.23,52.81,6.31,41.40,28.61,20.36,14.26,13.16
1994-07-26,51.98,51.57,6.16,40.45,27.96,19.88,13.90,12.82
1994-07-27,50.77,50.37,6.02,39.52,27.33,19.41,13.56,12.50
1994-07-28,49.60,49.20,5.88,38.63,26.72,18.96,13.22,12.18
1994-07-29,48.46,48.08,5.75,37.76,26.13,18.52,12.90,11.88
1994-07-30,47.36,46.99,5.62,36.92,25.56,18.10,12.58,11.59
1994-07-31,46.30,45.94,5.50,36.11,25.00,17.69,12.28,11.30
1994-08-01,45.27,44.92,5.38,35.32,24.47,17.29,11.99,11.03
1994-08-02,44.27,43.93,5.26,34.56,23.95,16.90,11.70,10.76
1994-08-03,43.30,42.97,5.14,33.82,23.45,16.53,11.43,10.50
1994-08-04,42.36,42.03,5.03,33.10,22.96,16.17,11.16,10.25
1994-08-05,41.44,41.13,4.93,32.40,22.48,15.81,10.90,10.01
1994-08-06,40.56,40.25,4.82,31.72,22.02,15.47,10.65,9.77
1994-08-07,39.70,39.40,4.72,31.07,21.58,15.14,10.40,9.54
1994-08-08,38.86,38.57,4.62,30.43,21.14,14.82,10.17,9.32
