Date, 1, 2, 3, 4, 5, 6, 7, 8
1990-05-01,2.66,26.00,29.38,53.81,32.78,23.45,4.34,56.53
1990-05-02,2.56,25.01,28.35,51.92,31.60,22.68,4.20,54.39
1990-05-03,2.47,24.08,27.38,50.14,30.50,21.96,4.06,52.41
1990-05-04,2.38,23.21,26.47,48.46,29.46,21.27,3.93,50.56
1990-05-05,2.29,22.38,25.61,46.88,28.48,20.62,3.81,48.82
1990-05-06,2.21,21.60,24.79,45.38,27.55,20.01,3.69,47.18
1990-05-07,2.14,20.86,24.02,43.96,26.67,19.42,3.58,45.64
1990-05-08,2.06,20.16,23.29,42.61,25.84,18.86,3.47,44.17
1990-05-09,1.99,19.49,22.59,41.32,25.05,18.32,3.37,42.78
1990-05-10,1.93,18.85,21.92,40.09,24.29,17.81,3.28,41.45
1990-05-11,1.86,18.24,21.28,38.91,23.57,17.32,3.18,40.19
1990-05-12,1.80,17.66,20.67,37.78,22.88,16.85,3.09,38.98
1990-05-13,1.74,17.10,20.09,36.69,22.22,16.40,3.01,37.83
1990-05-14,1.69,16.56,19.53,35.65,21.59,15.96,2.93,36.72
1990-05-15,1.63,16.05,18.99,34.65,20.98,15.55,2.85,35.65
1990-05-16,1.58,15.56,18.47,33.69,20.40,15.14,2.78,34.63
1990-05-17,1.53,15.09,17.97,32.76,19.85,14.76,2.70,33.65
1990-05-18,1.48,14.63,17.49,31.87,19.31,14.38,2.63,32.70
1990-05-19,1.44,14.19,17.03,31.01,18.80,14.02,2.57,31.79
1990-05-20,3.52,18.42,21.88,39.72,23.79,17.37,3.01,44.72
1990-05-21,2.72,18.63,21.85,39.88,24.19,17.61,3.01,48.31
1990-05-22,9.07,59.67,53.86,146.86,188.14,90.81,6.20,323.52
1990-05-23,6.96,79.23,70.77,201.49,210.66,118.31,7.21,337.82
1990-05-24,3.72,54.32,51.02,129.76,97.89,62.68,5.82,194.63
1990-05-25,3.30,48.71,46.27,115.05,82.18,53.42,5.41,163.96
1990-05-26,4.23,57.28,53.43,137.59,103.71,64.28,5.96,195.20
1990-05-27,14.13,237.17,203.15,593.30,638.77,311.72,15.43,847.54
1990-05-28,23.77,462.91,402.97,1081.15,953.19,541.43,26.27,1371.90
1990-05-29,10.68,216.71,208.40,459.29,278.18,173.10,17.47,517.77
1990-05-30,14.08,265.66,255.34,581.00,378.76,238.37,20.63,645.94
1990-05-31,30.24,554.53,513.75,1265.00,957.02,585.11,35.74,1398.11
1990-06-01,22.79,422.06,409.49,916.75,559.72,353.50,32.54,921.88
1990-06-02,16.20,285.54,284.32,568.34,337.92,204.97,26.70,601.97
1990-06-03,13.78,230.92,233.54,453.77,274.56,163.57,23.76,485.54
1990-06-04,12.54,203.15,206.17,400.16,243.58,144.90,22.11,423.43
1990-06-05,11.23,175.93,178.88,342.14,211.67,125.86,20.31,363.54
1990-06-06,10.86,163.73,166.45,322.39,199.79,119.07,19.48,339.31
1990-06-07,10.50,153.98,156.05,307.90,192.98,116.10,18.77,327.70
1990-06-08,9.22,133.90,135.95,261.51,166.59,100.46,17.12,281.58
1990-06-09,8.57,120.00,122.53,233.24,150.17,91.44,15.81,253.55
1990-06-10,8.05,109.14,111.85,211.67,137.51,84.54,14.69,232.01
1990-06-11,7.62,100.46,103.18,194.71,127.44,79.00,13.75,214.85
1990-06-12,7.25,93.15,95.85,180.59,118.97,74.33,12.91,200.58
1990-06-13,6.93,86.89,89.55,168.68,111.68,70.32,12.16,188.51
1990-06-14,6.64,81.59,84.17,158.66,105.43,66.86,11.51,178.29
1990-06-15,6.37,76.78,79.35,149.70,99.75,63.76,10.89,169.23
1990-06-16,6.13,72.78,75.25,142.18,94.90,61.06,10.36,161.49
1990-06-17,5.91,69.29,71.64,135.63,90.60,58.64,9.90,154.68
1990-06-18,5.70,66.06,68.35,129.66,86.57,56.41,9.45,148.45
1990-06-19,5.51,63.16,65.38,124.29,82.90,54.35,9.05,142.80
1990-06-20,5.33,60.46,62.68,119.37,79.45,52.43,8.67,137.58
1990-06-21,5.15,58.03,60.21,114.89,76.29,50.63,8.32,132.78
1990-06-22,4.99,55.80,57.93,110.77,73.38,48.96,8.01,128.33
1990-06-23,4.83,53.74,55.82,106.94,70.67,47.38,7.71,124.18
1990-06-24,4.68,51.83,53.86,103.38,68.16,45.90,7.44,120.28
1990-06-25,4.54,50.04,52.01,100.03,65.78,44.48,7.19,116.59
1990-06-26,4.40,48.35,50.28,96.87,63.53,43.13,6.94,113.09
1990-06-27,4.27,46.75,48.65,93.87,61.39,41.84,6.71,109.75
1990-06-28,4.14,45.23,47.11,91.02,59.35,40.60,6.50,106.56
1990-06-29,4.02,43.78,45.64,88.30,57.41,39.41,6.29,103.50
1990-06-30,3.90,42.40,44.24,85.71,55.56,38.27,6.10,100.56
1990-07-01,3.79,41.07,42.91,83.22,53.79,37.17,5.91,97.73
1990-07-02,3.78,40.19,42.00,81.65,52.59,36.41,5.79,95.92
1990-07-03,3.61,38.89,40.68,79.12,50.85,35.30,5.60,93.02
1990-07-04,3.50,37.69,39.48,76.84,49.24,34.29,5.44,90.39
1990-07-05,3.39,36.54,38.33,74.66,47.71,33.32,5.28,87.88
1990-07-06,3.59,36.26,38.02,74.27,47.32,33.01,5.25,87.44
1990-07-07,3.26,34.89,36.65,71.54,45.47,31.85,5.05,84.25
1990-07-08,3.16,33.82,35.59,69.50,44.06,30.94,4.90,81.87
1990-07-09,3.07,32.79,34.57,67.52,42.70,30.06,4.76,79.57
1990-07-10,2.97,31.79,33.59,65.61,41.39,29.21,4.63,77.34
1990-07-11,2.88,30.84,32.65,63.78,40.13,28.39,4.50,75.19
1990-07-12,2.80,29.91,31.74,62.00,38.92,27.59,4.37,73.11
1990-07-13,2.71,29.02,30.86,60.29,37.75,26.83,4.25,71.10
1990-07-14,2.63,28.16,30.02,58.63,36.63,26.09,4.13,69.14
1990-07-15,2.55,27.33,29.20,57.03,35.55,25.37,4.02,67.25
1990-07-16,2.48,26.53,28.42,55.48,34.51,24.67,3.91,65.42
1990-07-17,2.40,25.75,27.66,53.98,33.51,24.00,3.81,63.64
1990-07-18,2.33,25.00,26.92,52.52,32.54,23.35,3.71,61.92
1990-07-19,2.92,25.86,27.90,54.69,33.69,24.01,3.87,64.34
1990-07-20,2.31,24.47,26.49,51.74,31.85,22.84,3.66,60.84
1990-07-21,2.24,23.71,25.73,50.23,30.86,22.18,3.55,59.05
1990-07-22,2.17,22.98,25.00,48.78,29.92,21.55,3.45,57.32
1990-07-23,2.10,22.28,24.31,47.39,29.02,20.94,3.36,55.67
1990-07-24,2.04,21.61,23.64,46.06,28.15,20.36,3.26,54.07
1990-07-25,1.97,20.96,22.99,44.77,27.32,19.80,3.18,52.53
1990-07-26,1.91,20.33,22.37,43.53,26.53,19.26,3.09,51.05
1990-07-27,1.86,19.73,21.77,42.34,25.76,18.74,3.01,49.62
1990-07-28,1.80,19.15,21.19,41.19,25.03,18.24,2.93,48.24
1990-07-29,1.75,18.58,20.63,40.07,24.32,17.75,2.85,46.91
1990-07-30,1.70,18.05,20.10,39.01,23.65,17.29,2.78,45.63
1990-07-31,1.64,17.52,19.58,37.96,22.99,16.84,2.71,44.38
1990-08-01,1.60,17.02,19.07,36.96,22.36,16.40,2.64,43.18
1990-08-02,1.55,16.53,18.59,35.99,21.75,15.98,2.57,42.01
1990-08-03,1.50,16.06,18.11,35.05,21.17,15.57,2.51,40.88
1990-08-04,1.46,15.60,17.66,34.13,20.60,15.18,2.45,39.78
1990-08-05,1.42,15.16,17.22,33.25,20.06,14.79,2.39,38.72
1990-08-06,1.38,14.73,16.79,32.40,19.54,14.42,2.33,37.70
1990-08-07,1.34,14.32,16.37,31.57,19.03,14.07,2.28,36.70
1990-08-08,1.30,13.92,15.97,30.77,18.54,13.72,2.22,35.73
1990-08-09,1.26,13.53,15.58,29.99,18.07,13.39,2.17,34.80
1990-08-10,1.23,13.16,15.20,29.23,17.61,13.06,2.12,33.89
1990-08-11,1.19,12.79,14.83,28.50,17.17,12.75,2.07,33.01
1990-08-12,1.16,12.44,14.47,27.79,16.75,12.45,2.02,32.15
1990-08-13,1.13,12.10,14.13,27.10,16.33,12.15,1.98,31.32
1990-08-14,1.09,11.77,13.79,26.44,15.94,11.86,1.93,30.52
1990-08-15,1.06,11.45,13.47,25.79,15.55,11.59,1.89,29.74
1990-08-16,1.04,11.14,13.15,25.16,15.18,11.32,1.84,28.98
1990-08-17,1.03,10.91,12.90,24.70,14.88,11.10,1.81,28.40
1990-08-18,1.65,12.60,14.55,28.29,16.58,12.06,1.93,31.54
1990-08-19,1.33,12.33,14.29,27.67,16.20,11.83,1.89,30.78
1990-08-20,1.11,11.58,13.53,26.09,15.35,11.30,1.82,29.13
1990-08-21,1.07,11.17,13.11,25.24,14.88,10.98,1.77,28.19
1990-08-22,1.03,10.78,12.71,24.44,14.43,10.68,1.73,27.30
1990-08-23,1.00,10.42,12.33,23.69,14.01,10.39,1.68,26.45
1990-08-24,.96,10.08,11.97,22.97,13.61,10.12,1.64,25.65
1990-08-25,.93,9.75,11.63,22.30,13.24,9.86,1.60,24.89
1990-08-26,.91,9.49,11.34,21.75,12.92,9.64,1.57,24.27
1990-08-27,1.90,12.44,14.15,28.30,15.83,11.31,1.78,30.12
1990-08-28,2.54,15.95,17.37,36.34,19.01,13.16,2.01,37.28
1990-08-29,1.24,12.84,14.51,29.09,16.00,11.41,1.79,30.44
1990-08-30,1.46,13.27,14.80,30.00,16.29,11.59,1.80,31.19
1990-08-31,1.19,12.10,13.69,27.34,15.08,10.86,1.70,28.59
1990-09-01,1.13,11.44,13.02,25.86,14.36,10.42,1.64,27.12
1990-09-02,1.08,10.85,12.42,24.56,13.72,10.02,1.59,25.82
1990-09-03,1.03,10.32,11.88,23.40,13.15,9.66,1.54,24.66
1990-09-04,.98,9.83,11.38,22.36,12.63,9.33,1.49,23.61
1990-09-05,.94,9.39,10.92,21.42,12.15,9.02,1.45,22.65
1990-09-06,.90,8.99,10.50,20.56,11.72,8.73,1.41,21.77
1990-09-07,.86,8.62,10.11,19.77,11.32,8.47,1.37,20.96
1990-09-08,.83,8.27,9.75,19.05,10.95,8.22,1.33,20.21
1990-09-09,.80,7.95,9.42,18.37,10.60,7.99,1.30,19.52
1990-09-10,.77,7.66,9.10,17.75,10.28,7.77,1.27,18.87
1990-09-11,.74,7.38,8.81,17.16,9.99,7.56,1.24,18.25
1990-09-12,.71,7.12,8.53,16.62,9.71,7.37,1.21,17.68
1990-09-13,.69,6.87,8.27,16.10,9.44,7.18,1.18,17.14
1990-09-14,.66,6.64,8.03,15.62,9.20,7.01,1.15,16.62
1990-09-15,.64,6.42,7.79,15.16,8.96,6.84,1.13,16.14
1990-09-16,.62,6.21,7.57,14.73,8.74,6.68,1.10,15.67
1990-09-17,.60,6.02,7.36,14.31,8.53,6.52,1.08,15.23
1990-09-18,.58,5.83,7.16,13.92,8.34,6.38,1.06,14.81
1990-09-19,.56,5.65,6.97,13.55,8.15,6.24,1.03,14.41
1990-09-20,.54,5.48,6.78,13.19,7.97,6.10,1.01,14.03
1990-09-21,.53,5.32,6.61,12.85,7.80,5.97,.99,13.66
1990-09-22,.51,5.16,6.44,12.53,7.63,5.84,.97,13.30
1990-09-23,.49,5.01,6.28,12.21,7.47,5.72,.95,12.96
1990-09-24,.55,5.06,6.35,12.24,7.48,5.72,.95,12.95
1990-09-25,.60,5.13,6.46,12.32,7.53,5.75,.96,12.98
1990-09-26,.63,5.19,6.54,12.38,7.56,5.77,.96,12.98
1990-09-27,.53,4.93,6.24,11.88,7.28,5.58,.93,12.46
1990-09-28,.51,4.77,6.05,11.56,7.12,5.45,.91,12.11
1990-09-29,.49,4.62,5.88,11.25,6.96,5.33,.89,11.78
1990-09-30,.47,4.47,5.72,10.96,6.81,5.22,.88,11.47
1990-10-01,.45,4.34,5.56,10.67,6.67,5.11,.86,11.17
1990-10-02,.44,4.20,5.41,10.40,6.54,5.00,.84,10.88
1990-10-03,.42,4.08,5.27,10.15,6.41,4.90,.83,10.60
1990-10-04,.41,3.96,5.13,9.90,6.29,4.80,.81,10.33
1990-10-05,.40,3.85,5.00,9.66,6.17,4.70,.80,10.08
1990-10-06,.38,3.74,4.88,9.43,6.05,4.61,.78,9.83
1990-10-07,.37,3.63,4.76,9.21,5.94,4.52,.77,9.59
1990-10-08,.36,3.53,4.64,9.00,5.84,4.43,.75,9.36
1990-10-09,.35,3.43,4.53,8.80,5.74,4.35,.74,9.14
1990-10-10,.34,3.34,4.42,8.60,5.64,4.27,.73,8.93
1990-10-11,.33,3.25,4.32,8.41,5.54,4.19,.71,8.72
1990-10-12,.32,3.16,4.22,8.22,5.45,4.11,.70,8.52
1990-10-13,.33,3.12,4.17,8.14,5.41,4.07,.69,8.43
1990-10-14,.30,3.03,4.07,7.94,5.30,3.99,.68,8.21
1990-10-15,.30,2.95,3.98,7.77,5.22,3.92,.67,8.02
1990-10-16,.31,2.92,3.93,7.70,5.18,3.88,.66,7.94
1990-10-17,.28,2.83,3.83,7.51,5.08,3.80,.65,7.73
1990-10-18,.52,3.34,4.47,8.55,5.72,4.24,.72,8.93
1990-10-19,1.72,6.32,8.19,14.87,9.46,6.75,1.13,16.33
1990-10-20,.53,4.70,6.17,11.39,7.41,5.39,.90,12.12
1990-10-21,.50,4.43,5.84,10.83,7.07,5.17,.87,11.45
1990-10-22,.63,4.64,6.10,11.33,7.34,5.38,.89,12.00
1990-10-23,.49,4.26,5.62,10.50,6.83,5.04,.83,10.99
1990-10-24,.47,4.04,5.34,10.03,6.55,4.85,.80,10.44
1990-10-25,.44,3.84,5.08,9.60,6.29,4.68,.77,9.94
1990-10-26,.42,3.65,4.85,9.21,6.06,4.52,.75,9.48
1990-10-27,.40,3.49,4.64,8.85,5.85,4.37,.72,9.07
1990-10-28,.57,3.82,5.05,9.61,6.29,4.69,.77,9.92
1990-10-29,.44,3.58,4.74,9.10,5.97,4.48,.73,9.27
1990-10-30,.45,3.57,4.73,9.10,5.97,4.49,.73,9.23
1990-10-31,3.28,11.21,13.68,25.08,14.95,10.37,1.63,30.42
1990-11-01,1.13,7.88,9.70,17.95,11.15,7.90,1.24,20.55
1990-11-02,.83,7.00,8.61,16.08,10.04,7.19,1.12,18.03
1990-11-03,.77,6.48,7.94,14.95,9.39,6.76,1.05,16.62
1990-11-04,.71,6.02,7.35,13.99,8.83,6.39,.99,15.39
1990-11-05,.75,5.83,7.08,13.70,8.62,6.28,.95,14.97
1990-11-06,.65,5.42,6.55,12.82,8.10,5.93,.90,13.81
1990-11-07,.61,5.09,6.13,12.13,7.70,5.66,.85,12.99
1990-11-08,.57,4.80,5.76,11.53,7.34,5.42,.82,12.25
1990-11-09,.54,4.53,5.43,10.98,7.02,5.20,.78,11.57
1990-11-10,.50,4.29,5.13,10.48,6.73,5.00,.75,10.96
1990-11-11,.48,4.06,4.85,10.02,6.46,4.81,.72,10.42
1990-11-12,.45,3.86,4.61,9.60,6.22,4.64,.70,9.92
1990-11-13,.43,3.67,4.38,9.22,6.00,4.48,.67,9.47
1990-11-14,2.25,8.39,9.37,18.63,13.41,8.69,1.15,22.83
1990-11-15,.69,5.93,6.75,13.76,9.47,6.48,.90,15.51
1990-11-16,.64,5.56,6.30,13.03,8.98,6.16,.85,14.52
1990-11-17,.60,5.23,5.90,12.39,8.55,5.88,.81,13.65
1990-11-18,.56,4.93,5.54,11.81,8.16,5.63,.77,12.86
1990-11-19,.53,4.67,5.23,11.33,7.84,5.42,.74,12.19
1990-11-20,.69,4.98,5.57,12.16,8.45,5.75,.76,13.14
1990-11-21,.57,4.75,5.29,11.74,8.21,5.58,.73,12.48
1990-11-22,.50,4.47,4.96,11.19,7.85,5.34,.70,11.79
1990-11-23,.47,4.26,4.71,10.77,7.58,5.15,.68,11.27
1990-11-24,.44,4.06,4.48,10.37,7.32,4.98,.65,10.79
1990-11-25,.70,4.61,5.09,11.72,8.38,5.57,.71,12.32
1990-11-26,2.73,11.40,11.87,28.86,27.52,15.90,1.33,31.91
1990-11-27,.81,7.76,8.22,19.65,15.87,9.64,1.00,20.70
1990-11-28,.75,7.28,7.66,18.67,14.77,9.01,.95,19.28
1990-11-29,.70,6.86,7.17,17.80,13.85,8.49,.90,18.06
1990-11-30,.82,7.10,7.44,18.76,14.36,8.77,.92,18.71
1990-12-01,.66,6.60,6.88,17.69,13.39,8.23,.86,17.20
1990-12-02,.61,6.28,6.50,17.02,12.80,7.88,.82,16.31
1990-12-03,.58,5.99,6.16,16.42,12.28,7.56,.79,15.52
1990-12-04,.54,5.73,5.85,15.86,11.81,7.27,.76,14.82
1990-12-05,.91,6.86,7.05,19.14,14.56,8.85,.86,17.66
1990-12-06,.57,6.18,6.30,17.46,13.02,7.96,.79,15.73
1990-12-07,.54,5.92,6.00,16.89,12.53,7.66,.76,15.05
1990-12-08,.51,5.68,5.72,16.36,12.08,7.38,.73,14.43
1990-12-09,.48,5.46,5.47,15.86,11.67,7.12,.71,13.86
1990-12-10,3.38,19.74,19.10,60.85,65.13,33.20,1.57,51.37
1990-12-11,2.11,20.41,19.56,61.50,59.63,31.69,1.56,50.38
1990-12-12,1.07,16.13,15.48,47.87,40.01,22.19,1.32,38.21
1990-12-13,.99,15.18,14.48,44.96,35.92,20.24,1.24,35.14
1990-12-14,.92,14.35,13.58,42.34,32.53,18.55,1.18,32.56
1990-12-15,2.07,22.42,21.13,67.20,57.81,32.11,1.55,51.32
1990-12-16,1.30,19.87,18.74,58.58,45.83,26.02,1.43,43.99
1990-12-17,1.05,18.41,17.23,53.98,40.14,23.26,1.32,39.41
1990-12-18,1.20,18.93,17.70,55.16,40.36,23.45,1.35,40.28
1990-12-19,2.27,28.13,26.43,82.47,67.65,38.17,1.82,63.71
1990-12-20,1.26,23.66,22.14,68.50,50.91,29.44,1.58,50.54
1990-12-21,1.17,22.45,20.86,64.66,46.59,27.29,1.50,46.90
1990-12-22,1.11,21.38,19.72,61.23,43.06,25.49,1.43,43.76
1990-12-23,1.15,20.66,18.90,58.70,40.54,24.24,1.38,41.72
1990-12-24,1.10,20.31,18.69,57.42,39.32,23.66,1.37,40.08
1990-12-25,1.04,20.58,18.97,57.62,39.18,23.70,1.40,39.67
1990-12-26,1.01,20.95,19.38,57.92,39.32,23.85,1.43,39.45
1990-12-27,.99,22.27,20.76,60.55,41.44,25.08,1.51,40.64
1990-12-28,1.52,24.36,22.98,65.39,45.09,27.10,1.61,43.89
1990-12-29,1.53,24.57,23.28,64.81,44.31,26.66,1.60,42.87
1990-12-30,1.18,23.74,22.43,62.40,42.50,25.65,1.53,40.98
1990-12-31,1.12,24.09,22.97,62.76,42.84,25.77,1.56,41.00
1991-01-01,1.07,24.00,22.89,62.14,42.28,25.46,1.56,40.49
1991-01-02,1.01,23.83,22.60,62.07,42.06,25.30,1.54,40.65
1991-01-03,.99,23.28,22.04,61.98,42.28,25.71,1.47,42.69
1991-01-04,.95,22.29,21.01,59.09,40.27,24.56,1.41,41.44
1991-01-05,.91,21.45,20.12,56.82,38.58,23.51,1.35,40.15
1991-01-06,.87,20.65,19.27,54.71,37.03,22.54,1.30,38.50
1991-01-07,5.64,53.72,49.66,140.47,106.39,59.23,2.59,97.66
1991-01-08,2.36,40.54,38.49,104.85,73.81,42.56,2.23,74.38
1991-01-09,2.15,38.80,37.19,98.99,68.28,39.58,2.20,70.25
1991-01-10,2.65,43.65,42.10,110.15,76.64,44.03,2.42,76.67
1991-01-11,2.57,43.80,42.62,109.38,74.96,43.18,2.48,75.96
1991-01-12,6.47,95.30,90.66,232.89,179.45,95.53,4.36,155.66
1991-01-13,7.12,121.32,115.14,293.74,216.92,114.98,5.47,191.59
1991-01-14,4.86,95.17,92.68,226.84,152.23,84.60,4.84,149.84
1991-01-15,4.80,91.83,90.21,216.77,142.17,79.58,4.94,143.21
1991-01-16,4.13,81.06,80.43,188.69,121.33,69.04,4.56,125.32
1991-01-17,3.87,74.24,74.00,171.23,109.08,62.73,4.32,114.09
1991-01-18,3.65,69.04,68.99,157.97,100.17,58.13,4.13,105.34
1991-01-19,3.52,64.41,64.40,146.50,92.72,54.16,3.98,98.12
1991-01-20,3.32,60.09,60.10,135.76,85.98,50.64,3.80,91.34
1991-01-21,3.17,56.69,56.66,127.44,80.78,47.89,3.66,85.93
1991-01-22,3.04,53.51,53.32,119.70,76.05,45.34,3.53,81.09
1991-01-23,2.91,50.65,50.35,112.93,71.90,43.10,3.41,76.79
1991-01-24,2.79,48.01,47.62,106.84,68.20,41.06,3.29,72.89
1991-01-25,2.68,45.72,45.24,101.60,64.97,39.27,3.18,69.47
1991-01-26,2.58,43.62,43.05,96.86,62.03,37.64,3.08,66.36
1991-01-27,2.49,41.70,41.04,92.55,59.33,36.13,2.99,63.52
1991-01-28,2.40,39.93,39.20,88.63,56.86,34.73,2.90,60.91
1991-01-29,2.31,38.30,37.51,85.04,54.56,33.43,2.81,58.51
1991-01-30,2.23,36.77,35.92,81.70,52.41,32.21,2.73,56.25
1991-01-31,2.15,35.34,34.45,78.60,50.39,31.05,2.65,54.15
1991-02-01,2.08,33.97,33.04,75.64,48.44,29.94,2.58,52.14
1991-02-02,14.54,180.75,177.05,401.32,337.86,175.77,11.85,361.02
1991-02-03,7.87,120.39,122.74,262.04,177.47,103.52,9.11,224.84
1991-02-04,6.84,107.84,111.29,233.75,154.35,90.29,8.81,199.25
1991-02-05,12.01,176.95,179.10,383.81,273.94,150.74,13.91,337.29
1991-02-06,7.74,125.65,130.57,265.87,173.95,101.75,10.97,228.67
1991-02-07,7.04,111.91,117.31,236.01,152.56,90.19,10.28,201.70
1991-02-08,6.52,101.93,107.33,213.76,137.25,81.83,9.77,181.10
1991-02-09,6.07,92.88,98.08,194.06,124.29,74.67,9.28,163.99
1991-02-10,5.68,84.85,89.89,176.95,113.30,68.59,8.78,149.22
1991-02-11,5.35,78.31,83.04,162.94,104.49,63.69,8.35,137.23
1991-02-12,5.07,72.70,77.07,151.04,97.09,59.56,7.96,127.16
1991-02-13,4.84,67.89,71.90,140.95,90.86,56.06,7.60,118.64
1991-02-14,4.62,63.77,67.43,132.39,85.57,53.05,7.29,111.41
1991-02-15,4.43,60.03,63.38,124.72,80.85,50.34,6.98,105.03
1991-02-16,4.28,56.79,59.86,118.17,76.76,48.00,6.71,99.55
1991-02-17,4.31,54.93,57.76,114.66,74.48,46.68,6.61,97.04
1991-02-18,4.03,52.02,54.59,108.63,70.69,44.50,6.34,91.80
1991-02-19,3.90,49.84,52.19,104.14,67.79,42.81,6.15,87.95
1991-02-20,3.76,47.64,49.78,99.73,64.94,41.15,5.95,84.23
1991-02-21,3.63,45.57,47.55,95.62,62.23,39.57,5.75,80.73
1991-02-22,3.50,43.66,45.49,91.82,59.71,38.10,5.56,77.50
1991-02-23,3.39,41.89,43.58,88.30,57.36,36.71,5.38,74.51
1991-02-24,3.27,40.24,41.81,85.00,55.15,35.40,5.21,71.72
1991-02-25,3.16,38.67,40.15,81.87,53.04,34.15,5.03,69.07
1991-02-26,3.06,37.19,38.58,78.91,51.03,32.96,4.87,66.56
1991-02-27,2.96,35.80,37.12,76.12,49.14,31.82,4.71,64.20
1991-02-28,2.97,34.76,36.04,74.14,47.78,31.03,4.61,62.73
1991-03-01,3.64,36.60,38.07,77.74,50.06,32.25,4.90,67.10
1991-03-02,8.76,85.38,91.34,179.56,136.33,78.69,8.57,177.87
1991-03-03,27.16,341.86,349.12,691.70,592.40,294.14,22.14,685.73
1991-03-04,24.15,327.72,347.34,640.46,451.40,250.38,23.46,617.81
1991-03-05,27.18,369.67,394.17,732.95,503.28,277.01,27.79,698.45
1991-03-06,18.59,257.27,280.20,496.69,309.52,182.93,23.09,470.55
1991-03-07,16.58,224.26,245.38,430.45,267.45,159.00,21.77,406.76
1991-03-08,14.25,190.38,208.92,361.72,225.70,135.38,19.93,342.79
1991-03-09,12.72,166.37,183.16,315.32,197.87,119.40,18.49,298.44
1991-03-10,15.08,189.55,207.67,365.33,229.35,136.78,20.39,340.89
1991-03-11,12.78,161.08,176.26,307.05,194.72,117.31,18.69,290.95
1991-03-12,25.43,329.70,349.28,652.70,435.70,253.83,29.82,588.82
1991-03-13,20.43,267.67,286.40,514.29,327.40,198.93,27.37,479.96
1991-03-14,16.50,213.43,230.18,400.54,256.14,154.91,24.39,383.99
1991-03-15,19.51,248.69,267.57,478.31,305.38,186.43,27.11,442.87
1991-03-16,15.29,193.28,208.86,360.49,233.65,141.91,23.57,348.40
1991-03-17,14.11,173.95,188.73,325.15,211.46,128.77,22.12,314.68
1991-03-18,15.52,187.29,202.93,353.94,229.33,139.55,23.26,338.24
1991-03-19,13.26,160.30,173.30,299.00,196.08,120.38,21.19,290.40
1991-03-20,13.10,154.35,166.90,287.82,188.60,115.85,20.64,279.11
1991-03-21,13.82,161.96,175.59,304.48,199.77,122.30,21.30,292.52
1991-03-22,12.85,150.16,162.38,281.26,185.65,114.28,20.34,272.63
1991-03-23,15.92,186.28,202.69,358.39,235.08,143.26,23.18,339.41
1991-03-24,24.91,312.58,334.72,629.61,419.93,253.63,32.14,565.75
1991-03-25,17.89,222.82,238.89,420.16,275.55,167.81,27.06,410.69
1991-03-26,21.05,262.33,281.43,511.01,332.73,203.28,30.13,481.76
1991-03-27,18.74,230.92,248.33,438.51,287.46,174.89,28.38,427.66
1991-03-28,15.92,191.20,207.15,356.09,236.00,143.67,25.29,357.27
1991-03-29,14.62,171.69,186.71,318.71,211.79,129.89,23.51,320.98
1991-03-30,13.52,155.22,169.23,287.56,191.75,118.66,21.86,291.13
1991-03-31,12.59,141.42,154.50,261.59,175.22,109.29,20.37,266.31
1991-04-01,11.89,130.45,142.64,241.73,162.34,101.90,19.08,247.35
1991-04-02,11.16,120.35,131.80,222.91,150.46,95.11,17.83,229.26
1991-04-03,10.57,111.91,122.66,207.54,140.54,89.40,16.73,214.36
1991-04-04,10.07,105.27,115.28,195.30,132.51,84.71,15.85,202.19
1991-04-05,9.62,99.19,108.56,184.32,125.20,80.44,15.01,191.28
1991-04-06,13.37,132.03,139.42,267.92,173.74,103.16,18.77,267.00
1991-04-07,10.86,119.16,126.84,232.84,153.08,94.30,17.39,236.28
1991-04-08,9.81,108.30,115.72,208.61,137.48,86.16,16.13,213.06
1991-04-09,9.61,104.15,111.08,201.27,132.12,83.07,15.61,205.34
1991-04-10,9.37,100.81,107.42,194.92,127.79,80.69,15.18,198.87
1991-04-11,8.81,94.66,101.00,182.08,119.57,76.25,14.38,186.22
1991-04-12,8.45,89.50,95.60,171.89,112.96,72.54,13.67,176.20
1991-04-13,8.12,85.14,90.97,163.37,107.38,69.33,13.07,167.61
1991-04-14,7.80,80.88,86.52,155.30,102.09,66.27,12.46,159.58
1991-04-15,7.56,77.25,82.69,148.60,97.56,63.62,11.92,152.91
1991-04-16,7.41,74.82,80.01,144.21,94.38,61.74,11.55,148.48
1991-04-17,7.04,71.46,76.44,137.76,90.15,59.20,11.06,141.78
1991-04-18,6.78,68.45,73.28,132.15,86.32,56.94,10.61,136.05
1991-04-19,6.54,65.57,70.32,126.89,82.68,54.77,10.17,130.63
1991-04-20,6.39,63.40,67.96,122.95,79.87,53.07,9.82,126.62
1991-04-21,6.41,62.31,66.63,121.15,78.39,52.09,9.66,124.78
1991-04-22,5.98,59.51,63.77,115.87,74.88,49.97,9.23,119.25
1991-04-23,5.81,57.40,61.55,112.05,72.14,48.33,8.90,115.30
1991-04-24,6.34,58.82,62.75,115.81,74.17,49.15,9.11,120.03
1991-04-25,6.15,58.74,62.77,117.26,74.42,49.34,9.06,121.84
1991-04-26,6.25,60.78,64.77,122.45,77.34,50.89,9.28,127.59
1991-04-27,5.56,57.02,60.95,114.29,72.11,47.88,8.78,118.55
