Date, 1, 2, 3, 4, 5, 6, 7, 8
1999-05-11,388.97,384.70,50.64,289.81,203.42,147.25,108.27,100.13
1999-05-12,373.66,369.54,48.72,278.37,195.35,141.51,103.97,96.15
1999-05-13,357.77,353.85,46.77,266.48,186.94,135.45,99.39,91.88
1999-05-14,343.00,339.24,44.94,255.43,179.14,129.84,95.16,87.95
1999-05-15,332.92,329.19,43.62,247.92,173.89,126.15,92.45,85.47
1999-05-16,318.48,315.00,41.84,237.17,166.27,120.63,88.29,81.59
1999-05-17,305.83,302.48,40.27,227.71,159.60,115.82,84.67,78.22
1999-05-18,295.93,292.66,39.02,220.33,154.42,112.14,81.95,75.71
1999-05-19,285.96,282.80,37.77,212.89,149.19,108.38,79.14,73.11
1999-05-20,274.22,271.23,36.31,204.14,143.01,103.91,75.77,69.98
1999-05-21,263.69,260.81,35.00,196.28,137.48,99.91,72.77,67.18
1999-05-22,253.67,250.91,33.76,188.80,132.21,96.10,69.91,64.52
1999-05-23,244.13,241.49,32.57,181.69,127.21,92.47,67.20,62.00
1999-05-24,235.05,232.51,31.44,174.92,122.44,89.02,64.61,59.59
1999-05-25,226.40,223.96,30.36,168.46,117.91,85.74,62.15,57.30
1999-05-26,218.15,215.80,29.33,162.31,113.59,82.60,59.80,55.12
1999-05-27,210.27,208.02,28.34,156.44,109.47,79.60,57.56,53.04
1999-05-28,202.75,200.59,27.40,150.83,105.53,76.74,55.42,51.05
1999-05-29,195.57,193.48,26.50,145.48,101.78,74.01,53.38,49.15
1999-05-30,188.70,186.69,25.63,140.36,98.19,71.40,51.43,47.34
1999-05-31,182.13,180.20,24.80,135.47,94.76,68.90,49.56,45.60
1999-06-01,175.84,173.98,24.01,130.79,91.48,66.51,47.78,43.94
1999-06-02,170.12,168.32,23.28,126.52,88.49,64.33,46.16,42.44
1999-06-03,164.33,162.60,22.54,122.21,85.47,62.13,44.51,40.91
1999-06-04,158.77,157.10,21.84,118.07,82.57,60.01,42.93,39.44
1999-06-05,153.45,151.85,21.16,114.12,79.81,57.99,41.42,38.04
1999-06-06,148.99,147.41,20.57,110.79,77.49,56.30,40.17,36.89
1999-06-07,143.89,142.38,19.93,107.00,74.84,54.35,38.72,35.54
1999-06-08,139.17,137.72,19.32,103.50,72.39,52.56,37.38,34.29
1999-06-09,134.64,133.25,18.73,100.14,70.04,50.83,36.10,33.10
1999-06-10,130.30,128.95,18.17,96.91,67.80,49.18,34.87,31.96
1999-06-11,126.13,124.83,17.63,93.82,65.64,47.59,33.68,30.86
1999-06-12,122.13,120.88,17.11,90.85,63.57,46.07,32.55,29.81
1999-06-13,118.28,117.07,16.61,87.99,61.58,44.61,31.46,28.80
1999-06-14,114.59,113.42,16.12,85.25,59.68,43.20,30.42,27.83
1999-06-15,111.04,109.91,15.65,82.62,57.84,41.85,29.41,26.89
1999-06-16,107.88,106.78,15.24,80.28,56.21,40.65,28.53,26.07
1999-06-17,104.51,103.46,14.79,77.78,54.48,39.37,27.57,25.19
1999-06-18,101.34,100.32,14.37,75.43,52.84,38.17,26.68,24.36
1999-06-19,98.29,97.30,13.96,73.17,51.27,37.01,25.82,23.56
1999-06-20,95.35,94.40,13.57,71.00,49.77,35.89,24.99,22.80
1999-06-21,92.53,91.61,13.19,68.91,48.32,34.82,24.20,22.06
1999-06-22,89.81,88.92,12.83,66.90,46.92,33.78,23.43,21.35
1999-06-23,87.19,86.32,12.47,64.96,45.58,32.79,22.70,20.67
1999-06-24,84.66,83.83,12.13,63.10,44.28,31.83,21.99,20.01
1999-06-25,82.47,81.65,11.83,61.47,43.15,31.00,21.38,19.45
1999-06-26,80.04,79.26,11.50,59.69,41.91,30.08,20.70,18.82
1999-06-27,77.77,77.01,11.19,58.01,40.75,29.22,20.07,18.23
1999-06-28,75.58,74.85,10.89,56.39,39.63,28.39,19.45,17.67
1999-06-29,73.47,72.76,10.60,54.83,38.55,27.59,18.87,17.12
1999-06-30,71.43,70.74,10.31,53.33,37.51,26.82,18.30,16.60
1999-07-01,69.46,68.80,10.04,51.88,36.51,26.07,17.75,16.09
1999-07-02,67.57,66.92,9.78,50.49,35.54,25.35,17.22,15.61
1999-07-03,65.73,65.11,9.52,49.14,34.61,24.66,16.72,15.14
1999-07-04,63.97,63.36,9.27,47.84,33.71,23.99,16.23,14.68
1999-07-05,62.26,61.67,9.03,46.58,32.84,23.35,15.75,14.25
1999-07-06,60.61,60.04,8.80,45.36,32.00,22.72,15.30,13.83
1999-07-07,59.01,58.46,8.58,44.19,31.19,22.12,14.86,13.42
1999-07-08,57.47,56.94,8.36,43.06,30.41,21.54,14.44,13.03
1999-07-09,55.98,55.46,8.14,41.96,29.65,20.98,14.03,12.65
1999-07-10,54.54,54.04,7.94,40.91,28.92,20.43,13.63,12.29
1999-07-11,53.15,52.66,7.74,39.88,28.21,19.91,13.25,11.94
1999-07-12,51.80,51.33,7.55,38.89,27.53,19.40,12.88,11.60
1999-07-13,50.50,50.04,7.36,37.94,26.86,18.91,12.52,11.27
1999-07-14,49.24,48.79,7.18,37.01,26.22,18.43,12.18,10.95
1999-07-15,48.01,47.58,7.00,36.11,25.60,17.97,11.85,10.65
1999-07-16,46.83,46.41,6.83,35.24,25.00,17.53,11.53,10.35
1999-07-17,45.69,45.28,6.66,34.40,24.42,17.10,11.22,10.07
1999-07-18,44.58,44.18,6.50,33.59,23.86,16.68,10.92,9.79
1999-07-19,43.50,43.12,6.34,32.80,23.31,16.27,10.62,9.53
1999-07-20,42.46,42.09,6.19,32.04,22.79,15.88,10.34,9.27
1999-07-21,41.45,41.09,6.04,31.30,22.27,15.50,10.07,9.02
1999-07-22,40.47,40.12,5.89,30.58,21.78,15.13,9.81,8.78
1999-07-23,39.52,39.18,5.75,29.88,21.29,14.78,9.55,8.54
1999-07-24,38.60,38.27,5.62,29.21,20.83,14.43,9.31,8.32
1999-07-25,37.71,37.39,5.48,28.55,20.37,14.09,9.07,8.10
1999-07-26,36.84,36.53,5.35,27.92,19.93,13.77,8.84,7.89
1999-07-27,36.00,35.70,5.23,27.30,19.51,13.45,8.61,7.68
1999-07-28,35.18,34.89,5.10,26.70,19.09,13.15,8.39,7.48
1999-07-29,34.39,34.10,4.99,26.12,18.69,12.85,8.18,7.29
1999-07-30,33.62,33.34,4.87,25.56,18.30,12.56,7.98,7.10
1999-07-31,32.87,32.60,4.76,25.01,17.92,12.28,7.78,6.92
1999-08-01,32.15,31.88,4.65,24.48,17.55,12.00,7.59,6.75
1999-08-02,31.44,31.19,4.54,23.96,17.19,11.74,7.40,6.58
1999-08-03,30.76,30.51,4.44,23.46,16.84,11.48,7.22,6.42
1999-08-04,30.09,29.85,4.34,22.97,16.50,11.23,7.05,6.26
1999-08-05,29.49,29.25,4.24,22.53,16.19,11.01,6.89,6.11
1999-08-06,29.80,29.55,4.25,22.76,16.30,11.09,6.98,6.21
1999-08-07,29.87,29.61,4.25,22.79,16.28,11.07,6.98,6.22
1999-08-08,28.82,28.58,4.10,22.03,15.77,10.70,6.71,5.97
1999-08-09,28.15,27.92,4.00,21.54,15.44,10.46,6.54,5.81
1999-08-10,27.49,27.27,3.90,21.06,15.11,10.22,6.37,5.65
1999-08-11,26.86,26.64,3.81,20.60,14.79,9.98,6.20,5.50
1999-08-12,26.27,26.06,3.72,20.17,14.49,9.77,6.05,5.37
1999-08-13,25.67,25.47,3.63,19.73,14.19,9.55,5.90,5.22
1999-08-14,25.10,24.90,3.54,19.31,13.90,9.34,5.75,5.09
1999-08-15,24.55,24.36,3.46,18.90,13.62,9.13,5.61,4.96
1999-08-16,24.01,23.83,3.38,18.51,13.35,8.93,5.47,4.83
1999-08-17,23.49,23.31,3.30,18.13,13.09,8.74,5.34,4.71
1999-08-18,23.17,22.99,3.24,17.89,12.92,8.62,5.26,4.64
1999-08-19,22.79,22.61,3.18,17.61,12.72,8.48,5.17,4.56
1999-08-20,22.26,22.09,3.10,17.22,12.45,8.28,5.03,4.43
1999-08-21,21.78,21.62,3.03,16.87,12.21,8.10,4.91,4.32
1999-08-22,21.32,21.16,2.96,16.53,11.97,7.93,4.79,4.22
1999-08-23,20.88,20.72,2.89,16.20,11.75,7.76,4.67,4.11
1999-08-24,20.44,20.29,2.83,15.89,11.53,7.60,4.56,4.01
1999-08-25,20.03,19.88,2.76,15.58,11.31,7.45,4.46,3.92
1999-08-26,19.62,19.48,2.70,15.28,11.10,7.29,4.36,3.82
1999-08-27,19.23,19.09,2.64,14.99,10.90,7.15,4.26,3.73
1999-08-28,18.84,18.71,2.58,14.71,10.70,7.00,4.16,3.64
1999-08-29,18.47,18.34,2.52,14.43,10.51,6.86,4.06,3.56
1999-08-30,18.16,18.03,2.47,14.20,10.35,6.75,3.99,3.49
1999-08-31,17.79,17.67,2.42,13.93,10.16,6.61,3.89,3.41
1999-09-01,17.45,17.33,2.37,13.67,9.98,6.48,3.81,3.33
1999-09-02,17.11,16.99,2.32,13.43,9.81,6.35,3.72,3.25
1999-09-03,16.78,16.67,2.27,13.19,9.64,6.23,3.64,3.18
1999-09-04,16.47,16.36,2.22,12.95,9.47,6.11,3.56,3.11
1999-09-05,16.16,16.05,2.17,12.72,9.31,5.99,3.49,3.04
1999-09-06,15.86,15.75,2.12,12.50,9.15,5.88,3.41,2.97
1999-09-07,15.56,15.46,2.08,12.28,9.00,5.77,3.34,2.91
1999-09-08,15.28,15.18,2.03,12.07,8.85,5.66,3.27,2.84
1999-09-09,15.00,14.90,1.99,11.86,8.70,5.56,3.20,2.78
1999-09-10,14.73,14.64,1.95,11.66,8.56,5.45,3.13,2.72
1999-09-11,14.46,14.37,1.91,11.46,8.42,5.35,3.06,2.66
1999-09-12,14.20,14.12,1.87,11.27,8.28,5.26,3.00,2.61
1999-09-13,13.95,13.87,1.83,11.08,8.15,5.16,2.94,2.55
1999-09-14,13.71,13.62,1.79,10.90,8.02,5.07,2.88,2.50
1999-09-15,13.47,13.39,1.76,10.72,7.89,4.98,2.82,2.44
1999-09-16,13.23,13.15,1.72,10.54,7.77,4.89,2.76,2.39
1999-09-17,13.00,12.93,1.69,10.37,7.64,4.80,2.71,2.34
1999-09-18,12.82,12.74,1.66,10.23,7.54,4.73,2.66,2.30
1999-09-19,12.59,12.52,1.62,10.06,7.42,4.64,2.61,2.25
1999-09-20,12.37,12.30,1.59,9.90,7.30,4.56,2.55,2.21
1999-09-21,12.16,12.09,1.56,9.74,7.19,4.48,2.50,2.16
1999-09-22,11.96,11.89,1.53,9.59,7.08,4.40,2.45,2.12
1999-09-23,11.76,11.69,1.50,9.44,6.97,4.32,2.40,2.07
1999-09-24,11.56,11.49,1.47,9.29,6.87,4.25,2.36,2.03
1999-09-25,11.37,11.30,1.44,9.14,6.76,4.18,2.31,1.99
1999-09-26,11.18,11.12,1.41,9.00,6.66,4.10,2.26,1.95
1999-09-27,11.00,10.94,1.38,8.86,6.56,4.03,2.22,1.91
1999-09-28,10.82,10.76,1.35,8.73,6.46,3.97,2.18,1.87
1999-09-29,10.64,10.58,1.33,8.60,6.37,3.90,2.14,1.84
1999-09-30,10.47,10.41,1.30,8.47,6.28,3.83,2.09,1.80
1999-10-01,10.30,10.25,1.28,8.34,6.18,3.77,2.05,1.76
1999-10-02,10.14,10.08,1.25,8.21,6.09,3.71,2.01,1.73
1999-10-03,9.97,9.92,1.23,8.09,6.01,3.64,1.98,1.70
1999-10-04,9.82,9.77,1.20,7.97,5.92,3.58,1.94,1.66
1999-10-05,9.66,9.61,1.18,7.86,5.83,3.53,1.90,1.63
1999-10-06,21.04,20.46,2.69,15.97,11.52,7.67,5.01,4.56
1999-10-07,20.99,20.62,2.73,16.02,11.50,7.68,5.00,4.55
1999-10-08,18.08,17.89,2.35,13.97,10.04,6.63,4.22,3.83
1999-10-09,17.13,16.95,2.21,13.27,9.55,6.28,3.97,3.59
1999-10-10,16.26,16.10,2.09,12.64,9.11,5.96,3.74,3.37
1999-10-11,15.48,15.32,1.97,12.06,8.70,5.67,3.53,3.17
1999-10-12,14.76,14.61,1.87,11.53,8.33,5.41,3.33,2.99
1999-10-13,14.10,13.96,1.77,11.04,7.99,5.16,3.16,2.83
1999-10-14,13.49,13.36,1.69,10.60,7.68,4.94,3.00,2.68
1999-10-15,12.93,12.81,1.61,10.19,7.39,4.74,2.85,2.54
1999-10-16,12.42,12.31,1.53,9.81,7.13,4.55,2.72,2.42
1999-10-17,11.94,11.84,1.46,9.46,6.88,4.37,2.60,2.30
1999-10-18,11.50,11.41,1.40,9.14,6.65,4.21,2.48,2.20
1999-10-19,11.10,11.00,1.34,8.84,6.44,4.06,2.38,2.10
1999-10-20,10.72,10.63,1.29,8.56,6.24,3.92,2.28,2.01
1999-10-21,10.36,10.28,1.24,8.30,6.06,3.79,2.19,1.92
1999-10-22,10.03,9.96,1.19,8.06,5.89,3.66,2.10,1.85
1999-10-23,9.73,9.65,1.14,7.83,5.73,3.55,2.02,1.77
1999-10-24,9.44,9.37,1.10,7.61,5.58,3.44,1.95,1.71
1999-10-25,9.17,9.10,1.06,7.41,5.44,3.34,1.88,1.64
1999-10-26,8.91,8.85,1.03,7.22,5.30,3.24,1.82,1.58
1999-10-27,14.95,14.60,1.83,11.51,8.28,5.43,3.45,3.13
1999-10-28,121.20,116.76,15.70,88.66,60.94,44.86,33.89,32.17
1999-10-29,66.35,65.31,8.92,49.47,34.38,24.66,18.00,16.91
1999-10-30,82.88,81.15,11.10,61.36,42.42,30.70,22.59,21.29
1999-10-31,63.07,62.21,8.58,46.94,32.44,23.27,16.85,15.81
1999-11-01,55.93,55.16,7.62,41.59,28.74,20.53,14.75,13.82
1999-11-02,49.97,49.27,6.80,37.14,25.65,18.27,13.03,12.18
1999-11-03,44.94,44.30,6.11,33.39,23.06,16.38,11.60,10.82
1999-11-04,40.65,40.06,5.51,30.21,20.86,14.78,10.39,9.68
1999-11-05,36.95,36.41,4.99,27.48,18.97,13.40,9.36,8.70
1999-11-06,33.75,33.25,4.54,25.12,17.34,12.22,8.47,7.87
1999-11-07,30.95,30.50,4.14,23.06,15.92,11.19,7.71,7.14
1999-11-08,93.54,90.30,12.11,68.11,46.77,33.75,24.44,23.13
1999-11-09,67.93,66.66,8.87,50.40,34.83,24.57,17.26,16.24
1999-11-10,251.93,246.77,23.04,202.79,152.05,83.35,47.13,45.02
1999-11-11,245.72,242.34,23.17,198.39,144.66,80.90,46.08,44.13
1999-11-12,191.36,189.26,19.41,152.34,107.68,63.11,37.60,35.94
1999-11-13,164.06,162.41,17.04,129.96,90.31,53.69,32.02,30.58
1999-11-14,144.19,142.78,15.12,113.92,78.21,46.93,27.90,26.63
1999-11-15,187.41,185.22,18.62,149.48,103.02,60.78,35.74,34.34
1999-11-16,245.32,242.67,23.36,197.45,136.35,79.20,45.96,44.41
1999-11-17,618.15,612.66,52.89,508.28,358.97,196.17,111.06,108.65
1999-11-18,358.46,355.97,35.53,286.48,190.69,113.17,67.31,65.48
1999-11-19,590.14,585.66,57.05,473.64,319.51,185.01,110.04,107.64
1999-11-20,1041.79,1034.83,101.81,833.99,565.36,323.71,196.54,193.19
1999-11-21,799.84,795.03,86.14,626.31,407.58,245.50,152.70,149.67
1999-11-22,630.94,627.31,71.65,487.57,310.59,189.50,118.28,115.66
1999-11-23,661.20,657.09,76.20,508.71,324.25,198.40,124.65,121.87
1999-11-24,572.45,568.97,68.07,436.76,275.66,169.62,106.42,103.88
1999-11-25,508.12,505.01,61.51,385.63,242.18,149.59,93.51,91.19
1999-11-26,455.39,452.54,55.73,344.33,215.71,133.53,83.16,81.02
1999-11-27,517.84,514.14,63.24,391.50,247.64,154.45,97.84,95.41
1999-11-28,445.51,442.62,55.35,335.35,211.02,131.62,82.59,80.42
1999-11-29,433.23,430.22,54.14,325.42,205.27,128.53,81.09,78.90
1999-11-30,1241.37,1231.97,145.17,948.96,631.60,388.00,252.54,247.90
1999-12-01,1910.46,1898.10,215.23,1474.60,987.77,592.39,382.64,375.53
1999-12-02,1566.31,1556.45,189.26,1185.19,772.14,483.71,318.10,311.09
1999-12-03,1250.55,1242.60,157.64,936.39,604.84,386.38,257.20,250.65
1999-12-04,1075.50,1068.46,139.15,799.91,514.64,330.17,219.60,213.46
1999-12-05,1081.94,1074.55,139.61,805.14,519.95,332.89,221.06,214.55
1999-12-06,942.91,936.33,123.47,698.75,450.70,289.90,192.45,186.31
1999-12-07,1322.48,1312.95,168.15,988.79,646.77,408.96,270.71,262.54
1999-12-08,1148.76,1140.63,147.53,855.99,559.16,358.31,238.21,230.32
1999-12-09,1705.78,1693.73,210.62,1285.47,852.80,536.60,353.22,342.24
1999-12-10,1395.48,1385.69,176.96,1042.86,686.47,441.76,294.46,284.24
1999-12-11,1145.38,1137.15,148.51,850.25,558.72,362.90,243.12,233.93
1999-12-12,1021.29,1013.70,133.56,756.10,497.10,323.93,216.82,208.17
1999-12-13,1151.07,1142.16,147.50,857.09,566.47,367.27,246.11,236.33
1999-12-14,964.62,957.19,125.73,714.81,472.57,308.75,207.11,198.26
1999-12-15,872.06,865.16,114.23,645.23,427.19,279.89,187.60,179.25
1999-12-16,801.19,794.71,105.12,592.32,392.68,257.74,172.48,164.55
1999-12-17,739.13,733.01,97.04,546.27,362.74,238.42,159.42,151.88
1999-12-18,740.88,734.48,95.83,549.79,366.76,242.11,162.86,155.03
1999-12-19,674.10,668.36,87.71,499.45,333.33,220.14,147.64,140.31
1999-12-20,631.38,625.93,82.07,467.83,312.47,206.55,138.36,131.35
1999-12-21,592.41,587.23,76.86,439.12,293.58,194.24,130.04,123.34
1999-12-22,557.82,552.89,72.17,413.73,276.80,183.30,122.64,116.22
1999-12-23,526.30,521.62,67.91,390.62,261.46,173.29,115.88,109.74
1999-12-24,497.77,493.32,64.05,369.72,247.53,164.20,109.75,103.87
1999-12-25,471.87,467.63,60.55,350.74,234.84,155.92,104.17,98.53
1999-12-26,448.06,444.01,57.34,333.27,223.14,148.28,99.02,93.61
1999-12-27,426.12,422.26,54.40,317.17,212.32,141.21,94.26,89.07
1999-12-28,405.67,401.99,51.67,302.15,202.21,134.59,89.81,84.83
1999-12-29,386.75,383.23,49.15,288.22,192.82,128.44,85.67,80.88
1999-12-30,368.85,365.50,46.78,275.04,183.93,122.61,81.75,77.15
1999-12-31,352.13,348.93,44.58,262.72,175.60,117.14,78.08,73.65
2000-01-01,336.37,333.31,42.51,251.09,167.73,111.96,74.60,70.35
2000-01-02,349.76,346.13,44.05,261.04,174.63,117.05,78.72,74.16
2000-01-03,346.08,342.66,43.71,258.32,173.09,116.32,78.45,73.81
2000-01-04,414.55,410.00,52.55,308.76,207.65,139.83,95.44,89.84
2000-01-05,409.61,405.44,52.31,304.99,205.27,138.48,94.77,89.09
2000-01-06,379.76,376.17,48.70,282.71,190.06,128.25,87.56,82.22
2000-01-07,370.62,367.00,47.46,275.91,185.49,125.35,85.72,80.44
2000-01-08,354.95,351.54,45.40,264.37,177.66,120.16,82.16,77.05
2000-01-09,341.22,337.93,43.60,254.21,170.73,115.52,78.97,74.02
2000-01-10,388.97,384.77,49.96,288.98,194.03,130.77,89.46,83.90
2000-01-11,6142.65,6122.35,588.16,4877.92,3274.25,2301.02,1694.47,1624.71
2000-01-12,1259.93,1247.09,160.64,927.70,628.59,410.72,285.52,269.66
2000-01-13,1273.34,1261.26,160.05,944.42,638.85,424.72,299.93,283.51
2000-01-14,3803.69,3770.35,435.11,2881.11,1957.47,1255.27,893.76,851.43
2000-01-15,5312.76,5268.03,623.38,4002.51,2673.29,1762.00,1260.18,1196.29
2000-01-16,5769.55,5720.69,710.92,4286.59,2798.52,1847.30,1280.16,1207.38
2000-01-17,3435.60,3404.51,457.27,2508.10,1659.33,1149.47,826.35,771.18
2000-01-18,3412.78,3381.97,446.77,2504.75,1654.76,1136.56,811.58,755.40
2000-01-19,2809.50,2783.49,371.60,2057.35,1370.36,944.70,679.66,629.52
2000-01-20,4072.36,4036.30,507.51,3032.39,1993.14,1343.01,943.97,878.28
2000-01-21,2815.02,2787.92,368.73,2065.77,1378.47,948.10,678.90,626.20
2000-01-22,2834.03,2806.40,367.78,2085.77,1386.16,945.46,669.12,616.70
2000-01-23,2237.11,2215.06,294.13,1640.99,1106.85,759.65,544.03,498.84
2000-01-24,2545.47,2520.45,329.23,1875.78,1247.67,847.49,595.56,547.45
2000-01-25,2773.25,2745.97,353.95,2051.64,1354.25,910.66,632.86,582.56
2000-01-26,2157.84,2136.43,280.14,1588.01,1069.06,727.42,516.27,472.90
2000-01-27,1811.85,1793.48,236.79,1332.11,906.23,619.56,441.96,403.76
2000-01-28,1609.39,1592.78,210.64,1183.24,808.48,553.64,395.06,360.36
2000-01-29,1440.91,1425.76,188.45,1059.97,727.51,499.16,356.40,324.80
2000-01-30,1766.10,1747.60,227.47,1302.61,877.64,593.45,418.33,383.03
2000-01-31,2506.55,2482.54,315.86,1861.03,1227.78,812.51,558.23,514.79
2000-02-01,2858.16,2831.36,351.67,2140.26,1424.17,952.41,660.02,611.64
2000-02-02,1956.32,1937.21,251.38,1445.53,983.03,670.20,478.77,439.86
2000-02-03,1703.17,1686.07,220.03,1257.27,858.88,587.77,420.75,385.64
2000-02-04,1599.32,1582.93,206.04,1182.03,808.79,554.00,397.06,363.71
2000-02-05,1715.89,1698.47,219.49,1271.78,868.78,594.02,425.40,390.87
2000-02-06,1930.25,1911.36,244.08,1437.22,980.49,668.73,477.73,440.64
2000-02-07,1513.80,1498.60,194.41,1121.34,772.43,531.60,382.74,351.15
2000-02-08,1370.36,1356.30,176.63,1014.11,700.05,482.77,347.59,318.41
2000-02-09,1246.70,1233.65,160.95,922.32,638.21,441.02,317.57,290.60
2000-02-10,1174.59,1161.97,150.97,870.00,602.39,416.71,300.33,274.81
2000-02-11,1101.34,1089.41,141.54,815.89,565.86,391.98,282.54,258.45
2000-02-12,1663.45,1646.27,207.20,1243.93,856.94,584.47,420.81,389.44
2000-02-13,1789.35,1772.11,222.92,1340.16,923.86,630.33,453.90,420.75
2000-02-14,5062.70,5022.37,570.87,3900.23,2645.82,1729.36,1202.89,1135.26
2000-02-15,3923.62,3888.94,474.49,2965.90,1999.59,1363.88,967.46,905.44
2000-02-16,2541.74,2518.25,326.14,1886.42,1292.22,900.72,658.85,609.93
2000-02-17,2142.89,2122.52,277.72,1587.22,1091.86,760.89,557.61,514.13
2000-02-18,1876.25,1857.98,243.70,1388.59,957.80,667.49,488.31,448.85
2000-02-19,1646.39,1629.94,214.26,1218.00,842.97,587.77,429.69,394.04
2000-02-20,1503.52,1488.21,195.23,1112.92,771.36,537.72,392.68,359.60
2000-02-21,1446.70,1431.73,186.55,1072.96,744.02,518.62,378.65,346.82
2000-02-22,1435.61,1420.73,184.61,1065.09,737.31,513.11,373.86,342.54
2000-02-23,3070.30,3042.99,373.66,2319.83,1589.77,1072.33,763.04,712.15
2000-02-24,2057.24,2038.01,260.79,1533.47,1057.08,734.94,535.35,494.59
2000-02-25,1813.55,1796.14,231.37,1349.13,933.23,649.58,474.41,436.86
2000-02-26,2311.09,2289.63,287.95,1732.99,1188.99,819.92,589.88,546.49
2000-02-27,4888.79,4846.87,561.71,3754.01,2533.26,1670.81,1161.12,1090.38
2000-02-28,4276.09,4238.58,513.93,3238.21,2187.59,1486.42,1050.85,981.34
2000-02-29,3668.53,3635.48,453.74,2755.11,1872.36,1288.34,924.43,859.24
2000-03-01,2901.79,2874.78,370.98,2157.41,1478.22,1028.93,749.69,692.88
2000-03-02,2510.34,2486.28,323.32,1862.55,1281.09,892.86,652.41,600.91
2000-03-03,2131.54,2110.53,277.36,1577.20,1090.72,761.02,557.61,511.64
2000-03-04,1862.09,1843.28,242.47,1378.00,957.03,668.60,489.99,448.66
2000-03-05,2129.74,2108.08,277.86,1575.28,1083.18,751.43,547.11,503.79
2000-03-06,1743.29,1725.45,227.70,1288.29,894.29,623.61,455.95,417.81
2000-03-07,1623.59,1606.65,211.92,1199.85,833.84,581.71,425.01,389.19
2000-03-08,1841.87,1822.67,240.29,1361.97,941.00,653.11,475.43,437.84
2000-03-09,2118.97,2097.53,275.42,1569.75,1078.54,743.84,537.83,497.83
2000-03-10,1909.30,1889.91,248.94,1411.97,975.91,676.69,492.47,454.95
2000-03-11,1932.78,1913.15,251.94,1429.78,986.92,683.80,496.90,459.63
2000-03-12,1622.23,1605.46,212.78,1197.46,832.39,580.46,424.18,390.74
2000-03-13,1461.68,1446.28,192.21,1078.34,751.51,525.59,384.18,353.29
2000-03-14,1403.45,1388.30,184.05,1036.14,721.90,504.97,369.47,339.86
2000-03-15,1267.78,1254.08,166.75,935.47,653.80,458.59,335.28,307.95
2000-03-16,1219.74,1206.23,160.00,900.57,629.30,441.60,323.17,296.94
2000-03-17,1117.35,1104.95,146.80,824.99,578.07,406.61,297.37,273.05
2000-03-18,1044.52,1032.85,137.08,771.40,541.03,381.00,278.51,255.66
2000-03-19,995.05,983.74,130.28,735.28,515.86,363.67,265.95,244.16
2000-03-20,932.39,921.80,121.98,689.28,484.13,341.67,249.71,229.19
2000-03-21,877.97,867.92,114.70,649.39,456.48,322.58,235.71,216.35
2000-03-22,830.93,821.37,108.43,614.82,432.35,305.85,223.44,205.07
2000-03-23,787.49,778.34,102.65,582.99,410.09,290.51,212.21,194.81
2000-03-24,746.44,737.76,97.24,552.83,388.95,275.86,201.48,184.98
2000-03-25,710.15,701.88,92.43,526.11,370.17,262.77,191.88,176.17
2000-03-26,675.80,667.91,87.93,500.82,352.35,250.39,182.81,167.86
2000-03-27,643.97,636.44,83.77,477.35,335.81,238.85,174.36,160.10
2000-03-28,614.79,607.58,79.95,455.83,320.62,228.25,166.59,152.98
2000-03-29,586.94,580.07,76.34,435.27,306.09,218.10,159.15,146.17
2000-03-30,560.97,554.41,72.97,416.08,292.52,208.58,152.17,139.75
2000-03-31,536.21,529.94,69.78,397.78,279.56,199.51,145.51,133.64
2000-04-01,513.20,507.21,66.81,380.76,267.53,191.03,139.28,127.92
2000-04-02,490.91,485.19,63.98,364.23,255.80,182.83,133.27,122.40
2000-04-03,469.88,464.40,61.31,348.64,244.74,175.07,127.57,117.17
2000-04-04,449.99,444.75,58.79,333.88,234.27,167.72,122.17,112.22
2000-04-05,431.18,426.17,56.41,319.92,224.38,160.74,117.04,107.51
2000-04-06,413.32,408.52,54.15,306.67,214.99,154.11,112.16,103.03
2000-04-07,396.37,391.77,52.01,294.08,206.08,147.81,107.52,98.77
2000-04-08,380.27,375.87,49.98,282.12,197.62,141.81,103.11,94.71
2000-04-09,364.94,360.73,48.05,270.73,189.56,136.11,98.91,90.85
2000-04-10,350.35,346.32,46.21,259.89,181.90,130.67,94.90,87.17
2000-04-11,336.46,332.59,44.47,249.57,174.60,125.48,91.09,83.66
2000-04-12,326.06,322.24,43.15,241.79,169.03,121.56,88.20,81.03
2000-04-13,348.77,343.58,45.71,258.01,180.19,129.62,94.38,86.92
2000-04-14,344.80,340.25,45.03,255.87,178.63,128.68,93.87,86.52
2000-04-15,333.21,329.17,43.55,247.67,173.03,124.76,90.98,83.85
2000-04-16,341.40,337.08,44.03,254.47,177.91,128.56,94.17,87.00
2000-04-17,648.27,640.39,71.85,499.79,350.02,249.61,187.32,177.30
2000-04-18,840.33,832.20,93.23,649.69,448.89,309.22,231.27,219.24
2000-04-19,603.04,597.73,72.40,458.20,314.92,223.02,166.87,156.76
2000-04-20,547.66,542.74,67.00,414.14,283.92,201.86,150.65,141.12
2000-04-21,503.57,498.94,62.44,379.47,259.91,185.29,137.92,128.89
2000-04-22,467.40,463.00,58.51,351.42,240.74,171.92,127.66,119.09
2000-04-23,441.05,436.84,55.48,331.14,226.63,161.90,120.01,111.80
2000-04-24,414.48,410.51,52.42,310.84,212.79,152.05,112.44,104.61
2000-04-25,400.67,396.69,50.70,300.30,205.46,146.88,108.53,100.91
