Date, 1, 2, 3, 4, 5, 6, 7, 8
1993-04-22,9.64,126.47,136.62,248.89,155.90,96.76,19.13,247.32
1993-04-23,10.31,132.60,141.48,266.75,165.82,101.87,19.61,262.29
1993-04-24,16.33,234.14,246.61,512.32,327.15,185.05,27.61,457.26
1993-04-25,11.26,163.51,172.77,327.54,204.08,123.84,22.66,317.89
1993-04-26,11.40,159.38,169.39,323.14,199.96,121.03,22.34,312.89
1993-04-27,9.95,138.74,148.72,274.86,171.52,105.95,20.43,270.69
1993-04-28,9.28,124.89,134.99,245.65,153.97,96.29,18.96,244.49
1993-04-29,8.73,115.14,124.79,225.35,141.79,89.42,17.87,225.13
1993-04-30,8.22,105.49,114.97,205.89,130.31,82.90,16.71,207.51
1993-05-01,7.77,97.52,106.72,190.09,120.88,77.49,15.71,192.85
1993-05-02,7.35,90.71,99.58,176.73,112.79,72.80,14.81,180.24
1993-05-03,8.82,98.59,105.86,196.90,126.91,79.97,15.55,209.86
1993-05-04,11.95,149.52,153.01,310.56,224.99,131.14,19.30,353.53
1993-05-05,8.27,111.11,118.13,220.32,144.66,90.92,16.31,244.12
1993-05-06,8.24,108.55,114.80,215.99,142.48,89.39,16.02,240.08
1993-05-07,7.58,100.14,106.54,197.99,129.32,82.13,15.14,218.31
1993-05-08,7.57,97.70,103.85,193.23,126.61,80.64,14.84,214.20
1993-05-09,6.94,89.89,96.17,176.86,114.95,74.18,13.95,194.36
1993-05-10,6.58,84.02,90.22,165.10,107.01,69.58,13.25,180.72
1993-05-11,6.29,78.43,84.66,154.17,99.79,65.45,12.53,168.84
1993-05-12,6.46,76.23,82.04,150.38,97.41,63.84,12.18,167.04
1993-05-13,7.92,92.48,97.28,186.61,127.66,81.06,13.53,221.11
1993-05-14,6.70,84.93,90.38,169.40,113.39,72.98,12.86,197.10
1993-05-15,6.45,82.00,87.55,163.06,108.63,70.22,12.52,189.43
1993-05-16,5.92,76.08,81.70,150.79,99.24,64.97,11.82,173.07
1993-05-17,5.63,71.57,77.06,141.72,92.77,61.19,11.25,161.61
1993-05-18,5.35,67.23,72.75,133.23,86.89,57.72,10.69,151.10
1993-05-19,5.30,64.27,69.55,127.43,82.86,55.31,10.24,144.99
1993-05-20,6.04,67.98,72.54,137.08,91.14,59.91,10.56,164.16
1993-05-21,6.35,75.06,79.60,152.19,104.67,67.57,11.11,186.84
1993-05-22,5.38,68.53,73.30,137.85,92.14,60.46,10.45,165.29
1993-05-23,4.99,64.29,68.98,129.06,85.25,56.54,9.94,152.67
1993-05-24,4.74,60.68,65.28,121.74,79.88,53.37,9.47,142.79
1993-05-25,5.31,61.93,66.17,125.43,83.25,55.31,9.51,152.42
1993-05-26,8.62,103.57,106.23,215.60,173.28,103.52,12.59,293.46
1993-05-27,11.65,162.27,161.40,348.18,303.66,166.33,16.34,483.41
1993-05-28,8.30,126.00,129.07,258.52,187.33,114.64,14.53,345.59
1993-05-29,7.56,114.60,119.06,231.96,162.52,100.15,13.90,302.35
1993-05-30,11.25,166.47,169.85,352.61,271.18,156.80,17.35,468.02
1993-05-31,20.26,324.43,318.58,701.10,602.32,332.20,27.05,938.22
1993-06-01,14.01,234.60,237.36,482.03,320.89,197.75,23.28,590.20
1993-06-02,15.00,250.68,254.93,525.37,351.91,213.17,24.94,611.79
1993-06-03,11.74,191.26,197.62,376.53,245.41,148.15,21.70,448.96
1993-06-04,11.82,187.93,194.47,379.56,245.95,149.12,21.56,440.58
1993-06-05,14.61,235.89,243.58,500.85,328.75,199.73,25.00,547.19
1993-06-06,12.17,194.63,200.60,391.67,253.06,152.81,22.77,441.75
1993-06-07,11.17,173.85,180.43,344.66,222.68,134.85,21.50,389.22
1993-06-08,10.04,151.68,159.27,296.38,191.58,117.66,19.81,336.85
1993-06-09,9.30,135.90,143.92,263.59,171.01,106.21,18.43,300.82
1993-06-10,8.69,122.83,131.00,237.28,154.64,97.05,17.16,272.42
1993-06-11,8.14,112.53,120.45,217.36,142.15,89.95,16.04,250.12
1993-06-12,7.68,104.03,111.71,200.41,131.64,83.94,15.14,231.49
1993-06-13,7.25,95.91,103.52,184.81,121.98,78.38,14.23,214.65
1993-06-14,6.87,89.36,96.70,172.23,114.02,73.74,13.45,200.78
1993-06-15,6.53,83.61,90.70,161.35,107.02,69.66,12.74,188.76
1993-06-16,6.19,78.39,85.26,151.64,100.60,65.96,12.07,178.07
1993-06-17,5.89,73.91,80.51,143.16,95.07,62.65,11.48,168.49
1993-06-18,5.61,69.62,76.09,135.26,89.71,59.54,10.91,159.57
1993-06-19,5.35,65.78,72.09,128.17,84.90,56.69,10.38,151.50
1993-06-20,5.11,62.37,68.45,121.77,80.60,54.09,9.89,144.17
1993-06-21,4.88,59.24,65.10,115.90,76.63,51.67,9.44,137.40
1993-06-22,4.66,56.34,62.01,110.48,72.94,49.41,9.02,131.11
1993-06-23,4.45,53.64,59.14,105.44,69.49,47.29,8.62,125.23
1993-06-24,4.26,51.17,56.48,100.79,66.34,45.31,8.26,119.76
1993-06-25,4.08,48.81,53.98,96.39,63.30,43.43,7.91,114.56
1993-06-26,3.90,46.59,51.64,92.26,60.44,41.64,7.58,109.66
1993-06-27,3.74,44.52,49.44,88.38,57.78,39.96,7.26,105.04
1993-06-28,3.58,42.56,47.37,84.72,55.27,38.37,6.97,100.66
1993-06-29,3.43,40.71,45.42,81.26,52.90,36.86,6.69,96.51
1993-06-30,3.29,38.98,43.58,77.99,50.67,35.42,6.43,92.56
1993-07-01,3.15,37.33,41.84,74.88,48.56,34.06,6.17,88.81
1993-07-02,3.02,35.76,40.19,71.93,46.54,32.75,5.94,85.24
1993-07-03,2.90,34.26,38.62,69.12,44.63,31.51,5.71,81.84
1993-07-04,2.78,32.85,37.14,66.45,42.83,30.32,5.49,78.59
1993-07-05,2.67,31.51,35.73,63.90,41.11,29.19,5.29,75.49
1993-07-06,2.56,30.23,34.38,61.48,39.48,28.12,5.09,72.53
1993-07-07,2.46,29.00,33.10,59.16,37.92,27.08,4.91,69.70
1993-07-08,2.36,27.84,31.88,56.95,36.44,26.10,4.73,67.00
1993-07-09,2.27,26.72,30.72,54.83,35.03,25.16,4.56,64.41
1993-07-10,2.18,25.66,29.61,52.81,33.69,24.26,4.39,61.94
1993-07-11,2.10,24.65,28.55,50.88,32.41,23.40,4.24,59.57
1993-07-12,2.01,23.68,27.54,49.03,31.18,22.57,4.09,57.31
1993-07-13,1.94,22.76,26.58,47.26,30.02,21.79,3.95,55.14
1993-07-14,1.86,21.87,25.65,45.57,28.91,21.03,3.81,53.06
1993-07-15,1.79,21.03,24.77,43.94,27.85,20.31,3.68,51.07
1993-07-16,1.72,20.22,23.92,42.39,26.84,19.62,3.56,49.17
1993-07-17,1.66,19.45,23.11,40.90,25.88,18.96,3.44,47.34
1993-07-18,1.59,18.71,22.33,39.48,24.96,18.33,3.32,45.59
1993-07-19,1.53,18.01,21.58,38.11,24.08,17.72,3.22,43.91
1993-07-20,1.47,17.33,20.87,36.80,23.24,17.14,3.11,42.30
1993-07-21,1.42,16.68,20.18,35.54,22.44,16.58,3.01,40.76
1993-07-22,1.37,16.06,19.53,34.33,21.68,16.05,2.91,39.28
1993-07-23,2.57,18.44,22.04,39.87,24.87,17.92,3.31,45.61
1993-07-24,1.47,16.53,20.02,35.60,22.33,16.34,3.00,40.51
1993-07-25,1.40,15.83,19.27,34.19,21.44,15.74,2.88,38.78
1993-07-26,1.34,15.17,18.56,32.86,20.61,15.18,2.78,37.17
1993-07-27,1.29,14.55,17.89,31.60,19.83,14.65,2.68,35.65
1993-07-28,1.24,13.97,17.25,30.42,19.09,14.15,2.59,34.22
1993-07-29,1.19,13.41,16.65,29.30,18.40,13.67,2.50,32.86
1993-07-30,1.14,12.88,16.07,28.23,17.74,13.22,2.41,31.58
1993-07-31,1.09,12.38,15.53,27.22,17.12,12.79,2.33,30.36
1993-08-01,1.05,11.91,15.01,26.26,16.53,12.38,2.26,29.21
1993-08-02,1.01,11.45,14.51,25.35,15.98,11.99,2.19,28.11
1993-08-03,.97,11.02,14.03,24.48,15.45,11.61,2.12,27.07
1993-08-04,.93,10.61,13.58,23.65,14.95,11.26,2.05,26.07
1993-08-05,.90,10.22,13.14,22.85,14.47,10.92,1.99,25.13
1993-08-06,.87,9.85,12.73,22.10,14.01,10.60,1.93,24.22
1993-08-07,.83,9.49,12.33,21.37,13.58,10.29,1.87,23.36
1993-08-08,.80,9.15,11.95,20.68,13.17,9.99,1.82,22.53
1993-08-09,.77,8.82,11.58,20.01,12.78,9.70,1.76,21.75
1993-08-10,.75,8.51,11.23,19.38,12.40,9.43,1.71,20.99
1993-08-11,.72,8.21,10.89,18.77,12.04,9.17,1.67,20.27
1993-08-12,.69,7.93,10.56,18.18,11.70,8.92,1.62,19.58
1993-08-13,.67,7.65,10.25,17.62,11.37,8.68,1.58,18.92
1993-08-14,.65,7.39,9.95,17.09,11.06,8.44,1.53,18.28
1993-08-15,.62,7.14,9.66,16.58,10.76,8.22,1.49,17.68
1993-08-16,.60,6.90,9.38,16.08,10.47,8.01,1.45,17.10
1993-08-17,.58,6.67,9.12,15.60,10.20,7.80,1.41,16.54
1993-08-18,.56,6.45,8.86,15.14,9.93,7.60,1.38,16.00
1993-08-19,.65,6.68,9.03,15.62,10.10,7.68,1.37,16.33
1993-08-20,.60,6.57,8.88,15.35,9.92,7.54,1.35,15.96
1993-08-21,.56,6.25,8.52,14.71,9.56,7.29,1.30,15.26
1993-08-22,.54,6.02,8.26,14.24,9.30,7.10,1.27,14.73
1993-08-23,.52,5.81,8.01,13.79,9.05,6.92,1.24,14.24
1993-08-24,.50,5.60,7.77,13.36,8.82,6.74,1.20,13.76
1993-08-25,.48,5.41,7.54,12.95,8.59,6.57,1.17,13.30
1993-08-26,.46,5.22,7.32,12.56,8.38,6.41,1.15,12.87
1993-08-27,.44,5.04,7.11,12.19,8.17,6.25,1.12,12.45
1993-08-28,.43,4.87,6.91,11.83,7.97,6.10,1.09,12.05
1993-08-29,.41,4.71,6.71,11.49,7.78,5.96,1.06,11.67
1993-08-30,.40,4.55,6.53,11.16,7.60,5.82,1.04,11.30
1993-08-31,.38,4.40,6.35,10.84,7.43,5.68,1.01,10.95
1993-09-01,.37,4.26,6.17,10.53,7.26,5.55,.99,10.61
1993-09-02,.36,4.12,6.00,10.24,7.10,5.42,.97,10.28
1993-09-03,.35,3.99,5.84,9.96,6.94,5.30,.94,9.97
1993-09-04,.34,3.86,5.69,9.69,6.79,5.18,.92,9.67
1993-09-05,.32,3.74,5.54,9.43,6.65,5.07,.90,9.38
1993-09-06,.31,3.62,5.39,9.18,6.51,4.96,.88,9.11
1993-09-07,.30,3.51,5.25,8.94,6.37,4.85,.86,8.84
1993-09-08,.29,3.40,5.11,8.70,6.24,4.75,.84,8.58
1993-09-09,.28,3.30,4.98,8.48,6.12,4.65,.82,8.34
1993-09-10,.27,3.19,4.86,8.26,6.00,4.55,.81,8.10
1993-09-11,.27,3.10,4.73,8.05,5.88,4.46,.79,7.87
1993-09-12,.26,3.01,4.61,7.85,5.77,4.36,.77,7.65
1993-09-13,.25,2.92,4.50,7.65,5.66,4.27,.76,7.43
1993-09-14,.24,2.83,4.39,7.47,5.55,4.19,.74,7.23
1993-09-15,.23,2.75,4.28,7.28,5.45,4.10,.72,7.03
1993-09-16,.23,2.67,4.17,7.11,5.35,4.02,.71,6.83
1993-09-17,.22,2.59,4.07,6.94,5.25,3.94,.69,6.65
1993-09-18,.21,2.51,3.97,6.77,5.16,3.87,.68,6.47
1993-09-19,.21,2.44,3.88,6.61,5.07,3.79,.67,6.30
1993-09-20,.20,2.37,3.78,6.45,4.98,3.72,.65,6.13
1993-09-21,.19,2.31,3.69,6.30,4.90,3.65,.64,5.97
1993-09-22,.19,2.24,3.61,6.16,4.81,3.58,.63,5.81
1993-09-23,.18,2.18,3.52,6.02,4.73,3.51,.61,5.66
1993-09-24,.18,2.12,3.44,5.88,4.65,3.45,.60,5.51
1993-09-25,.17,2.06,3.36,5.75,4.58,3.38,.59,5.37
1993-09-26,.17,2.00,3.28,5.62,4.50,3.32,.58,5.23
1993-09-27,.16,1.95,3.20,5.50,4.43,3.26,.57,5.10
1993-09-28,.16,1.90,3.13,5.37,4.36,3.20,.56,4.97
1993-09-29,.15,1.84,3.06,5.26,4.29,3.15,.55,4.85
1993-09-30,.15,1.79,2.99,5.14,4.22,3.09,.54,4.73
1993-10-01,.15,1.75,2.92,5.03,4.16,3.03,.53,4.61
1993-10-02,.14,1.70,2.85,4.92,4.09,2.98,.52,4.50
1993-10-03,.14,1.65,2.79,4.82,4.03,2.93,.51,4.39
1993-10-04,.13,1.61,2.73,4.72,3.97,2.88,.50,4.28
1993-10-05,.14,1.61,2.71,4.70,3.95,2.86,.49,4.28
1993-10-06,.13,1.56,2.64,4.59,3.88,2.81,.48,4.16
1993-10-07,.13,1.52,2.58,4.49,3.82,2.76,.47,4.05
1993-10-08,.13,1.48,2.52,4.40,3.76,2.71,.46,3.95
1993-10-09,.12,1.44,2.46,4.30,3.71,2.66,.45,3.85
1993-10-10,.65,2.62,3.92,6.66,5.20,3.67,.62,6.68
1993-10-11,.85,3.58,5.08,8.57,6.34,4.45,.75,8.92
1993-10-12,.92,4.39,6.05,10.20,7.28,5.10,.85,10.84
1993-10-13,.42,3.55,4.99,8.45,6.16,4.37,.73,8.67
1993-10-14,.39,3.31,4.67,7.93,5.82,4.14,.69,8.04
1993-10-15,.65,3.83,5.29,8.99,6.44,4.58,.76,9.33
1993-10-16,1.64,6.53,8.62,14.76,9.75,6.83,1.12,16.21
1993-10-17,.58,4.81,6.47,11.02,7.52,5.35,.89,11.59
1993-10-18,.54,4.41,5.96,10.18,7.00,5.00,.83,10.56
1993-10-19,.50,4.06,5.51,9.44,6.54,4.69,.78,9.68
1993-10-20,.46,3.75,5.11,8.79,6.13,4.42,.74,8.91
1993-10-21,.43,3.48,4.75,8.21,5.78,4.18,.70,8.23
1993-10-22,.40,3.23,4.44,7.70,5.46,3.97,.66,7.64
1993-10-23,.37,3.01,4.15,7.24,5.18,3.77,.63,7.12
1993-10-24,.34,2.81,3.89,6.82,4.92,3.60,.60,6.65
1993-10-25,.32,2.63,3.66,6.45,4.69,3.44,.58,6.23
1993-10-26,.30,2.47,3.45,6.11,4.49,3.29,.55,5.85
1993-10-27,.28,2.32,3.26,5.81,4.30,3.16,.53,5.51
1993-10-28,.26,2.19,3.08,5.53,4.13,3.04,.51,5.21
1993-10-29,.25,2.07,2.92,5.27,3.98,2.93,.49,4.93
1993-10-30,.23,1.95,2.78,5.03,3.84,2.82,.47,4.67
1993-10-31,.22,1.85,2.64,4.82,3.71,2.73,.46,4.44
1993-11-01,.21,1.75,2.52,4.62,3.59,2.64,.44,4.22
1993-11-02,.20,1.66,2.40,4.43,3.48,2.56,.43,4.02
1993-11-03,.18,1.58,2.30,4.26,3.38,2.48,.41,3.84
1993-11-04,.17,1.51,2.20,4.10,3.28,2.40,.40,3.67
1993-11-05,.16,1.44,2.10,3.95,3.20,2.34,.39,3.51
1993-11-06,.16,1.37,2.02,3.81,3.11,2.27,.38,3.37
1993-11-07,.15,1.31,1.94,3.68,3.04,2.21,.37,3.23
1993-11-08,.14,1.25,1.87,3.56,2.97,2.15,.36,3.10
1993-11-09,.13,1.20,1.80,3.45,2.90,2.10,.35,2.98
1993-11-10,.13,1.15,1.73,3.34,2.84,2.05,.34,2.87
1993-11-11,.54,1.94,2.68,4.89,3.75,2.69,.44,4.70
1993-11-12,.62,2.49,3.33,5.93,4.35,3.13,.50,5.86
1993-11-13,.27,2.04,2.76,5.03,3.76,2.74,.44,4.78
1993-11-14,.26,1.91,2.60,4.77,3.61,2.62,.42,4.48
1993-11-15,.24,1.79,2.45,4.53,3.46,2.52,.41,4.21
1993-11-16,.22,1.68,2.31,4.30,3.33,2.42,.39,3.97
1993-11-17,.21,1.58,2.18,4.10,3.21,2.33,.38,3.75
1993-11-18,.33,1.77,2.41,4.53,3.42,2.50,.39,4.25
1993-11-19,.22,1.59,2.18,4.15,3.18,2.33,.37,3.79
1993-11-20,.20,1.49,2.06,3.96,3.07,2.25,.36,3.58
1993-11-21,.19,1.41,1.95,3.78,2.97,2.17,.35,3.39
1993-11-22,.45,1.89,2.53,4.75,3.54,2.60,.40,4.51
1993-11-23,.62,2.44,3.18,5.79,4.17,3.06,.47,5.67
1993-11-24,.29,2.01,2.65,4.95,3.63,2.69,.41,4.66
1993-11-25,.27,1.87,2.48,4.67,3.46,2.57,.40,4.36
1993-11-26,.25,1.75,2.32,4.41,3.31,2.46,.38,4.08
1993-11-27,.23,1.63,2.17,4.18,3.18,2.36,.37,3.82
1993-11-28,.69,2.51,3.25,5.99,4.26,3.12,.48,5.93
1993-11-29,2.17,6.37,7.90,13.97,8.95,6.26,.95,15.41
1993-11-30,2.38,8.98,10.75,19.24,12.80,8.56,1.22,21.54
1993-12-01,.82,6.28,7.62,13.72,9.21,6.36,.91,14.54
1993-12-02,2.30,10.24,11.86,22.66,19.09,12.31,1.31,24.06
1993-12-03,.95,7.55,8.84,16.77,12.88,8.50,1.02,17.17
1993-12-04,2.08,10.71,12.11,24.98,23.59,14.35,1.31,25.23
1993-12-05,1.06,8.50,9.71,19.89,16.93,10.64,1.09,19.49
1993-12-06,1.03,7.99,9.11,19.06,16.05,10.12,1.03,18.38
1993-12-07,2.47,13.02,14.18,34.00,36.85,20.61,1.42,31.33
1993-12-08,17.38,238.77,216.00,775.93,1043.02,479.50,6.94,543.94
1993-12-09,7.59,132.08,129.91,359.00,268.92,156.39,5.21,232.68
1993-12-10,5.82,111.19,111.32,297.57,206.43,121.58,4.78,189.16
1993-12-11,11.09,208.23,202.88,550.50,443.37,239.85,7.55,356.94
1993-12-12,14.16,280.69,272.01,708.17,549.15,311.95,10.44,469.78
1993-12-13,8.08,169.90,175.01,408.26,260.58,158.02,7.60,266.86
1993-12-14,21.02,402.63,403.71,981.59,756.15,440.37,16.79,667.22
1993-12-15,12.29,239.01,250.19,549.80,345.26,216.18,12.55,380.33
1993-12-16,10.09,191.90,202.11,426.09,269.36,166.27,11.05,299.54
1993-12-17,8.97,164.60,173.76,359.59,229.62,141.63,10.18,254.68
1993-12-18,8.09,142.87,151.29,308.37,199.25,123.07,9.44,220.68
1993-12-19,7.39,126.00,133.57,269.31,176.04,109.22,8.82,194.79
1993-12-20,6.81,112.54,119.40,238.60,157.70,98.46,8.28,174.49
1993-12-21,6.34,101.47,107.78,213.93,142.90,89.77,7.81,158.10
1993-12-22,5.94,92.36,98.13,193.92,130.80,82.67,7.40,144.77
1993-12-23,5.60,84.76,90.03,177.44,120.75,76.74,7.04,133.75
1993-12-24,5.30,78.27,83.11,163.62,112.19,71.65,6.71,124.43
1993-12-25,5.03,72.61,77.08,151.77,104.74,67.18,6.41,116.40
1993-12-26,4.78,67.73,71.86,141.68,98.26,63.29,6.13,109.47
1993-12-27,4.55,63.49,67.31,132.98,92.55,59.85,5.88,103.41
1993-12-28,4.34,59.76,63.30,125.42,87.47,56.78,5.65,98.03
1993-12-29,4.15,56.40,59.69,118.68,82.85,53.99,5.43,93.18
1993-12-30,4.13,54.13,57.29,114.44,79.90,52.20,5.31,90.38
1993-12-31,4.69,57.23,60.70,121.53,84.83,55.29,5.76,97.99
1994-01-01,7.04,83.12,86.36,174.22,121.65,76.62,7.77,137.43
1994-01-02,6.04,78.45,82.32,164.60,113.75,72.03,7.65,130.74
1994-01-03,5.17,70.20,74.21,146.43,100.70,64.55,7.12,117.73
1994-01-04,7.21,91.43,95.05,192.03,132.31,82.24,8.74,150.81
1994-01-05,7.84,103.84,107.14,218.14,150.58,92.13,9.75,170.27
1994-01-06,6.66,91.85,96.00,191.01,130.16,80.90,9.27,153.35
1994-01-07,5.98,83.24,87.63,171.75,116.34,73.33,8.67,139.02
1994-01-08,6.41,84.83,89.02,175.60,118.45,74.49,8.95,141.70
1994-01-09,7.53,98.07,102.00,203.90,138.09,85.28,10.01,162.49
1994-01-10,6.19,84.50,88.98,173.49,116.71,73.47,9.11,141.06
1994-01-11,6.18,81.63,86.06,167.48,112.36,70.89,9.00,136.56
1994-01-12,5.66,75.47,79.80,154.19,103.38,65.83,8.50,126.62
1994-01-13,5.38,70.78,74.93,144.38,96.78,61.96,8.11,119.01
1994-01-14,5.11,66.44,70.37,135.47,90.86,58.43,7.75,112.16
1994-01-15,4.86,62.56,66.27,127.61,85.62,55.27,7.40,105.96
1994-01-16,4.62,59.02,62.52,120.56,80.88,52.40,7.08,100.29
1994-01-17,4.40,55.80,59.11,114.23,76.59,49.78,6.77,95.12
1994-01-18,4.19,52.86,55.98,108.45,72.65,47.36,6.48,90.34
1994-01-19,4.00,50.14,53.07,103.13,68.99,45.11,6.21,85.89
1994-01-20,3.81,47.62,50.39,98.21,65.59,43.01,5.94,81.75
1994-01-21,5.27,55.90,59.09,115.73,76.99,49.52,6.85,96.07
1994-01-22,7.61,86.54,89.52,178.84,123.70,75.70,9.24,143.54
1994-01-23,17.92,238.95,229.80,505.69,388.96,205.81,19.24,385.72
1994-01-24,24.14,356.15,343.90,748.11,541.29,286.20,28.30,563.69
1994-01-25,22.73,343.20,339.62,708.76,465.08,265.19,30.07,544.58
1994-01-26,17.30,260.51,265.36,522.72,329.33,197.59,26.08,419.19
1994-01-27,15.68,230.54,237.76,459.16,288.93,174.05,24.99,377.16
1994-01-28,13.23,191.13,199.21,373.06,236.73,144.44,22.19,313.69
1994-01-29,11.89,167.56,175.80,325.09,207.52,127.79,20.41,275.97
1994-01-30,10.80,148.25,156.43,286.30,184.25,114.27,18.82,245.76
1994-01-31,9.90,133.00,140.72,255.87,166.00,103.74,17.47,221.77
1994-02-01,9.15,120.23,127.64,230.91,151.00,94.96,16.26,201.82
1994-02-02,8.51,109.44,116.52,210.02,138.44,87.51,15.17,185.08
1994-02-03,7.97,100.49,107.16,192.86,127.99,81.25,14.22,171.17
1994-02-04,7.50,93.04,99.28,178.67,119.22,75.99,13.38,159.48
1994-02-05,7.09,86.52,92.38,166.38,111.52,71.35,12.63,149.31
1994-02-06,7.88,89.90,95.69,174.90,116.79,74.42,13.16,158.99
1994-02-07,10.10,116.40,122.89,229.21,155.69,96.53,16.19,213.08
1994-02-08,9.32,113.46,120.48,223.66,151.88,94.27,16.08,210.63
1994-02-09,7.86,98.79,105.53,192.38,129.78,81.95,14.48,180.92
1994-02-10,9.63,116.67,123.81,230.89,158.07,97.60,16.55,221.33
1994-02-11,13.44,169.24,178.57,344.88,244.97,142.71,22.01,333.21
1994-02-12,9.44,125.59,133.73,245.58,167.55,103.34,17.87,240.37
1994-02-13,8.78,114.48,122.53,222.96,151.11,94.08,16.72,217.74
1994-02-14,8.64,108.23,116.14,211.79,143.19,89.23,16.15,207.23
1994-02-15,7.95,98.98,106.68,192.86,130.19,81.93,15.08,188.82
1994-02-16,7.46,91.47,98.83,178.01,120.20,76.16,14.16,174.42
1994-02-17,25.72,338.82,351.57,710.03,557.84,297.52,38.47,710.28
1994-02-18,23.00,320.40,340.69,668.60,460.22,271.57,39.29,661.70
1994-02-19,19.85,280.57,297.24,566.76,378.39,228.51,36.99,566.48
1994-02-20,22.31,315.88,333.29,647.31,434.66,260.27,41.53,633.12
1994-02-21,26.84,383.35,402.29,806.63,542.63,322.43,49.68,765.66
1994-02-22,19.73,272.29,290.04,533.72,350.69,213.65,40.30,540.77
1994-02-23,16.84,225.81,243.03,434.60,289.24,176.15,35.53,446.49
1994-02-24,15.04,196.33,212.53,375.55,251.87,154.18,32.15,386.56
1994-02-25,13.58,172.32,187.27,328.34,221.86,136.67,29.14,339.42
1994-02-26,12.84,156.93,170.82,300.57,203.85,125.85,27.09,311.10
1994-02-27,13.84,167.58,180.60,324.75,220.06,135.52,28.30,332.73
1994-02-28,11.65,141.58,153.78,270.23,185.06,115.32,24.89,281.14
1994-03-01,10.83,129.23,140.60,246.03,169.25,106.11,23.08,256.94
1994-03-02,10.09,117.71,128.41,223.92,154.83,97.64,21.30,235.11
1994-03-03,9.47,108.66,118.64,206.67,143.41,90.86,19.86,217.76
1994-03-04,8.92,100.46,109.83,191.35,133.13,84.77,18.48,202.49
1994-03-05,8.63,94.60,103.42,180.71,125.69,80.32,17.45,191.80
1994-03-06,8.19,89.32,97.58,170.45,118.69,76.14,16.52,181.30
1994-03-07,7.71,83.61,91.40,160.02,111.40,71.80,15.53,170.49
1994-03-08,7.33,78.80,86.16,151.19,105.15,68.07,14.68,161.25
1994-03-09,6.97,74.31,81.32,143.03,99.26,64.57,13.87,152.69
1994-03-10,6.64,70.27,76.95,135.66,93.93,61.37,13.13,144.89
1994-03-11,6.64,67.83,74.21,131.32,90.67,59.38,12.65,140.38
1994-03-12,6.15,64.25,70.33,124.64,85.92,56.48,12.01,133.15
1994-03-13,5.87,61.12,66.94,118.88,81.72,53.93,11.45,126.92
1994-03-14,5.60,58.11,63.73,113.38,77.66,51.47,10.89,120.98
1994-03-15,5.35,55.34,60.75,108.28,73.94,49.19,10.38,115.43
1994-03-16,5.75,54.83,60.13,107.53,73.20,48.66,10.20,114.82
1994-03-17,5.18,52.28,57.46,102.82,69.80,46.61,9.75,109.63
1994-03-18,4.87,49.77,54.76,98.17,66.45,44.54,9.30,104.54
1994-03-19,5.14,49.15,54.16,97.13,65.64,43.94,9.12,103.76
1994-03-20,4.60,46.61,51.44,92.37,62.26,41.84,8.69,98.33
1994-03-21,4.99,46.86,51.91,93.14,62.75,41.99,8.65,100.05
1994-03-22,4.72,45.52,50.63,90.95,61.00,40.98,8.38,97.68
1994-03-23,5.25,48.08,53.94,96.70,64.25,42.87,8.54,104.71
1994-03-24,7.54,66.07,74.10,132.09,90.81,57.33,10.29,145.48
1994-03-25,5.55,56.98,64.42,113.53,76.20,49.16,9.43,123.41
1994-03-26,5.01,53.13,60.20,105.85,70.53,45.99,8.92,114.44
1994-03-27,4.76,50.27,56.95,100.26,66.52,43.58,8.51,107.89
1994-03-28,4.52,47.60,53.95,95.08,62.84,41.38,8.10,101.93
1994-03-29,4.30,45.16,51.21,90.38,59.54,39.38,7.73,96.55
1994-03-30,4.12,42.96,48.74,86.16,56.59,37.59,7.38,91.76
1994-03-31,3.95,40.96,46.50,82.34,53.94,35.97,7.06,87.46
1994-04-01,3.74,39.00,44.30,78.58,51.36,34.36,6.75,83.19
1994-04-02,3.57,37.20,42.28,75.11,48.99,32.89,6.46,79.28
1994-04-03,3.41,35.49,40.39,71.85,46.76,31.49,6.18,75.63
1994-04-04,3.26,33.89,38.62,68.79,44.68,30.18,5.92,72.20
1994-04-05,3.11,32.38,36.96,65.92,42.73,28.95,5.67,68.99
1994-04-06,3.54,32.55,37.02,66.27,42.86,29.03,5.65,69.58
1994-04-07,3.33,31.86,36.18,65.08,42.02,28.46,5.55,68.24
1994-04-08,3.29,31.43,35.60,64.38,41.53,28.09,5.47,67.50
1994-04-09,5.39,45.12,49.33,96.78,63.89,40.25,6.92,108.26
1994-04-10,3.68,39.33,43.95,82.60,53.21,34.41,6.37,89.29
1994-04-11,3.28,36.79,41.23,77.13,49.42,32.28,6.03,82.57
1994-04-12,3.12,34.84,39.09,73.06,46.63,30.63,5.75,77.72
1994-04-13,2.96,33.02,37.13,69.35,44.13,29.14,5.48,73.37
1994-04-14,2.82,31.35,35.32,65.95,41.87,27.77,5.23,69.45
1994-04-15,2.69,29.82,33.65,62.84,39.82,26.52,5.00,65.89
1994-04-16,2.56,28.39,32.10,59.97,37.94,25.36,4.78,62.63
1994-04-17,2.44,27.06,30.66,57.29,36.20,24.28,4.58,59.62
1994-04-18,2.33,25.82,29.31,54.80,34.58,23.27,4.39,56.84
1994-04-19,2.23,24.66,28.05,52.47,33.08,22.33,4.20,54.25
